Date,Tweet text,Polarity,Sentiment
2017-03-05 18:52,"Day 50 Left Hand Sketch art artist illustration sketch sketching sketches instagram com p BRRopp hqet",0.000000,neutral
2017-03-05 18:52,"Post workout Bronx instagram com p BRRopAXFR4qO OmYN55k34a9CrCkY9sfrBrf6yI0",0.000000,neutral
2017-03-05 18:52,"St Pat s for All Marching Band Avenue Sunnyside NY instagram com p BRRoo9vgorw",0.000000,neutral
2017-03-05 18:52,"OperationCleanMountVernon Day267 Someone was drinking in the snow They left the evidence We instagram com p BRRooSLBv9b",0.000000,neutral
2017-03-05 18:52,"I m at Williamsburg in Brooklyn NY swarmapp com c aUVc3sNq5Wg",0.000000,neutral
2017-03-05 18:52,"Uno de los mejores d as de mi vida rodeado de gente espectacular instagram com p BRRon51hIu2f PZqajnQQFOi3KGnyZXV3dgx6Es0",0.000000,neutral
2017-03-05 18:52,"Cha Cha Bitch https youtu be IJgSFA8OWNs Museum instagram com p BRRomGuBxll",0.000000,neutral
2017-03-05 18:51,"Sunday funday with Tks for class Love this shape even though I m not the most instagram com p BRRom2bAMUS",0.500000,positive
2017-03-05 18:51,"Happy Anniversary to my parents Jim and Connie I am truly blessed to be their daughter Love instagram com p BRRomo2DgFO",0.650000,positive
2017-03-05 18:51,"this brought smile to my face My dear friend Lynn and I after performing last fall instagram com p BRRomNhlnkc",0.150000,positive
2017-03-05 18:51,"Just posted a photo Square Garden instagram com p BRRomFCB 2p",0.000000,neutral
2017-03-05 18:51,"Repost wildnewyork with Photo by 718sean p Selected by instagram com p BRRol0OByZP",0.000000,neutral
2017-03-05 18:51,"DJUNEEKBirthDayBashLoading Flatbush Brooklyn http ln is www instagram com p SDsUw",0.000000,neutral
2017-03-05 18:51,"Burr Flatbush Brooklyn instagram com p BRRokvNlFo6",0.000000,neutral
2017-03-05 18:51,"Thin Crust Pizza in New York NY swarmapp com c dDbDMyQ3Nuw",-0.131818,negative
2017-03-05 18:51,"Amanda is great at buying sale clothing Riley s wall York New York instagram com p BRRoj5Dl50k",0.468182,positive
2017-03-05 18:51,"Bowling like I never bowled Leisure Time Bowl in New York NY swarmapp com c 4tv2rA2f3Bx",0.136364,positive
2017-03-05 18:51,"Incident on GLine from Church Avenue Station to Smith Street 9th Street Station http 511ny org EventDetails T RANSCOM ORT21531807",0.000000,neutral
2017-03-05 18:51,"Ending the Weekend with a Nice EggplantParm Sangwich and a instagram com p BRRojdoFR8AG qXy3rAXsHCi7t KW49S30FSmec0",0.600000,positive
2017-03-05 18:51,"Hanging out with Stravinsky newrenaissanceartist composer performerlife music newmusic instagram com p BRRojk jCwz",0.000000,neutral
2017-03-05 18:51,"Manhattan sunsets Queens Expressway instagram com p BRRojKoDzJ6",0.000000,neutral
2017-03-05 18:51,"Madame Tussauds Wax Museum Celebrity New York instagram com p BRRoi whvPPT XL8HrKRjYaKC jr3lG2VozEROw0",0.136364,positive
2017-03-05 18:51,"Happy bday to the lovely brunettebombshell xo BrunchBaby SundayFunday FullyEquippedent instagram com p BRRoipflnqf",0.650000,positive
2017-03-05 18:51,"How many of you been to New York City and have never been to this fascinating place instagram com p BRRoijWhKg6",0.445455,positive
2017-03-05 18:51,"Repost kerryannbrown with Delly ranks song no limit money nuff on different eyes instagram com p BRRohuBjKbw",0.000000,neutral
2017-03-05 18:51,"Got my Beyonce on with my bestie dance fitnessisfun JAMM Dance Troupe instagram com p BRRohclAHj7",0.000000,neutral
2017-03-05 18:51,"Major middle seat perk http d100 co NY4nz8 pic twitter com mhnvdpDECK",0.031250,positive
2017-03-05 18:51,"El que viene a New York jajaja tiene que venir a la duarte con Par s de New York jajaja instagram com p BRRogZwg GQ",0.136364,positive
2017-03-05 18:50,"mood New York instagram com p BRRoeu7FDEj",0.136364,positive
2017-03-05 18:50,"Happy Sunday Everyone As little thank you for being such amazing followers I will be instagram com p BRRoeGPAS5c",0.303125,positive
2017-03-05 18:50,"https youtu be nGze8bbBQ A",0.000000,neutral
2017-03-05 18:50,"OperationCleanMountVernon Day266 We do what we enjoy We enjoy collecting litter What do you instagram com p BRRodsQBWew",0.400000,positive
2017-03-05 18:50,"A famosa e infinita saudade Center instagram com p BRRodgdjfHBu KMA JlsDIqn44vK3c0GBOjfgpw0",-0.100000,negative
2017-03-05 18:50,"One time for the real",0.200000,positive
2017-03-05 18:50,"I am very happy to announce I have joined the team as an instructor Come and instagram com p BRRocppFguP",1.000000,positive
2017-03-05 18:50,"My favorite new spot ipictheaters the painting in the back is made out of books instagram com p BRRobazAUWM",0.212121,positive
2017-03-05 18:50,"Who needs luck when I got these ladies hoboken leprecon irishforaday stpatricksday instagram com p BRRoalhlHfh",0.000000,neutral
2017-03-05 18:50,"Our very own Jack Stepner is the lead story on macslive com as our Cougars have instagram com p BRRoaeljYED",0.780000,positive
2017-03-05 18:49,"The choice is yours Do you love makeup Do you want to invest in something but don t know what instagram com p BRRMZ2NDpeD",0.500000,positive
2017-03-05 18:49,"Machette Productions Presents d7thelegacy 23 The Mixtape instagram com p BRRoW AeNd",0.000000,neutral
2017-03-05 18:49,"January 5 2017 87 28 88th Street Woodhaven Queens 440 000 1 unit 1 096 sf one family home",0.000000,neutral
2017-03-05 18:49,"My first time in NYC was beautiful thank you York New York instagram com p BRRoWuyhfH",0.412121,positive
2017-03-05 18:49,"Finishing up decorating my ManagingDirector office 2010 W 9 St in Brooklyn same building instagram com p BRRoWlDgsUx",0.000000,neutral
2017-03-05 18:49,"I love when you guys tag or send me your photos So glad we can help influence your style instagram com p BRRoCLWgPU7",0.500000,positive
2017-03-05 18:49,"This is how we do it baby thank you and welcome to the pussypowerposse uruguayband you make instagram com p BRRoUrkBGaA",0.800000,positive
2017-03-05 18:49,"When the sun meet the moon Love nyc cheflife ilovemylife ilovemyjob newyork instagram com p BRRoUB5lxmQ",0.500000,positive
2017-03-05 18:49,"love nyc timessquare lastnight wow gorgeous city usa VisitVeronika Square New instagram com p BRRoUPujkDX",0.359091,positive
2017-03-05 18:49,"Cutie twink yungdollyparton photo show I was in marblehillcameraclub last nite Fun instagram com p BRRoT4LAShx",0.150000,positive
2017-03-05 18:49,"OperationCleanMountVernon Day265 When it snows there is still litter on the ground Pick up a instagram com p BRRoTRshgit",0.000000,neutral
2017-03-05 18:49,"until next time New York Square New York City Manhattan instagram com p BRRlv0CgO7O",0.090909,positive
2017-03-05 18:49,"My favorite DJ killed it for the event This is family no question day2day instagram com p BRRoTAqDpiZ",0.150000,positive
2017-03-05 18:49,"Since his last show as Lola in kinkybootsbway is in less than an hour I just wanted to post this instagram com p BRRoR8Dg8pf",-0.083333,negative
2017-03-05 18:49,"ik heb echt een drama life ofzo via",0.000000,neutral
2017-03-05 18:49,"Diana Fonseca Armory Show instagram com p BRRoRy7DCFF",0.000000,neutral
2017-03-05 18:49,"Harlem s finest was in the building last night dipset killacam asapferg asapmob instagram com p BRRoRmIDsto",0.000000,neutral
2017-03-05 18:48,"pic twitter com Jdp4cEIhh3",0.000000,neutral
2017-03-05 18:48,"Me I want to stay in Brooklyn all day today Also me I want to see SWEENEY TODD",0.000000,neutral
2017-03-05 18:48,"Greenpoint Park instagram com p BRRoOudh9SZ",0.000000,neutral
2017-03-05 18:48,"I got it barmuscleup South Brooklyn instagram com p BRRoNGigaMCW EgQb GkeWS3im41bKdji03ENfA0",0.000000,neutral
2017-03-05 18:48,"Paired with red velvet cupcake Drinking a Champagne Velvet by at nyc http untp beer s c424970840",0.000000,neutral
2017-03-05 18:48,"Beat me Avenue Armory instagram com p BRRoLimBOCS",0.000000,neutral
2017-03-05 18:48,"Ready to flyhome unitedairlines Liberty International Airport instagram com p BRRoLWADdSu",0.100000,positive
2017-03-05 18:48,"Our arrival the day s departure sunset tribeca instagram com p BRRoLKdBHDU",0.000000,neutral
2017-03-05 18:48,"War nyc Town Manhattan New York City instagram com p BRRoKEQFLxn",0.136364,positive
2017-03-05 18:47,"OperationCleanMountVernon Day264 This litter was in a puddle Not for long Pick up litter in instagram com p BRRoI1MBkPG",-0.050000,negative
2017-03-05 18:47,"co antonio s York Skyline instagram com p BRRoJCADaz5W qmDh2nsBZ w5zHqwg n2iQKQqY0",0.000000,neutral
2017-03-05 18:47,"Not the best was trying to hurry up before I got caught you can t tell how tiny but she instagram com p BRRoI9mhcRb",0.500000,positive
2017-03-05 18:47,"When tacos and ice cream are life then you come across ice cream in a taco Ice instagram com p BRRoIUnBpFq",0.000000,neutral
2017-03-05 18:47,"Hmm good motivational advice sometimes comes in unexpected venues Feeling nostalgic for instagram com p BRRoH2slVTO",0.100000,positive
2017-03-05 18:47,"babyrain babyshower rain angelinaandethanial Productions instagram com p BRRoGPPD8fZ",0.000000,neutral
2017-03-05 18:47,"Work in progress Ombr Cake Cup Cakes by JP ombrecake instagram com p BRRoGDRgtoXa RePgBrNzH2O0zdcMjywIOZ1KhY0",0.000000,neutral
2017-03-05 18:47,"I am very happy to announce I have joined the team as an instructor Come and instagram com p BRRoFW9lw6M",1.000000,positive
2017-03-05 18:47,"Sunday Dinner yummyyummyboo teamboo healthyeating tothineownselfbetrue http thetroybarnes com instagram com p BRRoEadjV2t",0.000000,neutral
2017-03-05 18:47,"Sunday funday in Soho nyc steppedindogshit Manhattan instagram com p BRRoEJNlCqF",0.000000,neutral
2017-03-05 18:47,"Three soldiers and an enemyofthepeople in grandcentralstation today I wanted to take instagram com p BRRoDP1lT6W",0.000000,neutral
2017-03-05 18:47,"Legend newyork newyorkcity usa statue golden Tower New instagram com p BRRoDHXAxfMW 9ZsdoPUE82GQabEcFMt3mwveJM0",0.218182,positive
2017-03-05 18:46,"Helen s 30th Lan Club instagram com p BRRbZIlh8vl",0.000000,neutral
2017-03-05 18:46,"You think it s all about food Nope it is not 59th Street in New York NY swarmapp com c hLguXZbRo6k",0.136364,positive
2017-03-05 18:46,"Nothing like a good old fashioned wintercocktail drinkporn instagram com p BRRoBnGFVZis 3mNr UqYWwjmxffQecyLL6xIC00",0.400000,positive
2017-03-05 18:46,"The Joaquin Pozo Afro Cuban Quintet was smooth as Lotus Scoop ice cream last night at Lincoln instagram com p BRRoBwogEWq",0.200000,positive
2017-03-05 18:46,"Final day at thearmoryshow Swipe for more dope art Armory Show instagram com p BRRoBQIgrKs",0.250000,positive
2017-03-05 18:46,"Hey boo Square Garden instagram com p BRRmUVwla Hg aRtxMq79YGiucCZdqWJVe906qE0",0.000000,neutral
2017-03-05 18:46,"OperationCleanMountVernon Day263 When you see litter Pick it up Your community thanks you instagram com p BRRoAMThaYb",0.200000,positive
2017-03-05 18:46,"Great Bday gift from my vs baby boys first game Garden instagram com p BRRn d6DmZ3",0.216667,positive
2017-03-05 18:46,"Sunday night at The York with Tyne Alison Ann Ryan and of course Jerry DearWorld JerryHerman swarmapp com c kUNEOFUcSst",0.000000,neutral
2017-03-05 18:46,"Congratulations to my beautiful sister and now brother in law Beyond excited for this new instagram com p BRRn 4NgSEy",0.453788,positive
2017-03-05 18:46,"Got treats In Brooklyn instagram com p BRRn 2ZBS6z",0.000000,neutral
2017-03-05 18:46,"Bucket list baby Drinking a Supplication Batch 022316 at http untp beer s c424969767 photo",0.000000,neutral
2017-03-05 18:46,"Only Me Heights Jersey City instagram com p BRRn8ysjFql",0.000000,neutral
2017-03-05 18:46,"S04197 NEW Relates to communications by retail stores attempting to settle civil actions deriving from larceny http bitly com X0Wjtu",0.136364,positive
2017-03-05 18:45,"minions minioncake minionsparty kidsbirthdays cameron cakesnj cake yellow mommysboy instagram com p BRRn6aggUoC",0.000000,neutral
2017-03-05 18:45,"thearmoryshow 92 instagram com p BRRn6XzDmNo",0.000000,neutral
2017-03-05 18:45,"snapchat AlliAguilar Farms Neighborhood instagram com p BRRn54phNf a z3WWoV6UhxmFre2Ip3HkkDV8YQ0",0.000000,neutral
2017-03-05 18:45,"intento ser cheta pero soy del conurbano Manhattan instagram com p BRRn4yCFgxjT 9s58pLRXx o9CaSdQ9qPiBG s0",0.000000,neutral
2017-03-05 18:45,"I m at Alamo Drafthouse Cinema Brooklyn for Get Out in Brooklyn NY swarmapp com c hwX9YUUdS2p",0.000000,neutral
2017-03-05 18:45,"More than Pasta at in New York NY swarmapp com c 0qiay1Hp2Dq",0.318182,positive
2017-03-05 18:45,"OperationCleanMountVernon Day262 Snapple on the floor you know what to do Pick it up in a instagram com p BRRn3 3B2QM",0.000000,neutral
2017-03-05 18:45,"Dinner with samantha rose628 tryallthebeers cookingsoverated instagram com p BRRn30 hTFN7 6jpMC4hiXkhBhLIlxHGlrBfhS00",0.000000,neutral
2017-03-05 18:45,"Bready off dry Works well with roast pork mushroom smoked mozzarell Menabrea 1846 http untp beer s c424969084 photo",-0.066667,negative
2017-03-05 18:45,"safeathome There is an epidemic of child pornography in academia The research is incredibly extensive chilling http ow ly pKZa309BV7O",-0.250000,negative
2017-03-05 18:44,"Proud of my homie jennyrose jro killing it last night at ROH and showing why she s one of the instagram com p BRRn0FrgKP9",0.400000,positive
2017-03-05 18:44,"Good for this style Drinking a Pure Hoppiness by at http untp beer s c424968987",0.457143,positive
2017-03-05 18:44,"Girls just wanna have fun freetheboucle Navy Yard Buliding 3 instagram com p BRRnyn9AulN",0.300000,positive
2017-03-05 18:44,"CLN clothingbrand clothing hit up tshirts York New York instagram com p BRRnyELFPyE",0.136364,positive
2017-03-05 18:44,"Orbital to timelapse in Queens nyc enjoy York New York instagram com p BRRnx4ajQ9P",0.268182,positive
2017-03-05 18:44,"Souperchefannatravelsxnyc day 6 but first coffee The original 3rd wave coffee movement instagram com p BRRnxxog4bW",0.208333,positive
2017-03-05 18:44,"Mezcal to me always tastes like smoke instagram com p BRRnwg4jFhB",0.000000,neutral
2017-03-05 18:44,"Don t forget your stability work proprioception stabilizer intrinsic muscles adaptation instagram com p BRRnwb4h6Pz",0.000000,neutral
2017-03-05 18:44,"Estamos aqu Hibachi Japanese Steak House instagram com p BRRnwJRjJxw",0.000000,neutral
2017-03-05 18:44,"donuts happysunday Marketplace instagram com p BRRnvvKBei3",0.000000,neutral
2017-03-05 18:44,"I m at Lilly s Craft Kitchen in New York NY swarmapp com c 5K6TRlksLIW pic twitter com F4TF46qU0A",0.136364,positive
2017-03-05 18:44,"Concert was exquisite now time to continue putting off thoughts of instagram com p BRRnvC5D2KmA RKsFbBsjqpY5exVOxTify7IzCI0",1.000000,positive
2017-03-05 18:44,"snapchat AlliAguilar Farms Neighborhood instagram com p BRRnuY6hOsiZ o4H2xrnCHvQiwO4I8KPCTJ9nQk0",0.000000,neutral
2017-03-05 18:44,"OperationCleanMountVernon Day261 Found a bottle and picked it up You should do the same instagram com p BRRntzxhz5S",0.000000,neutral
2017-03-05 18:44,"I want to try these but I m afraid of what will happen when I eat them odd brandnames instagram com p BRRntMAFl x",-0.383333,negative
2017-03-05 18:44,"vandaag kan de dag worden dat HET gaat gebeuren via",0.000000,neutral
2017-03-05 18:43,"33rd Annual BMI Moot Court Competition Thank you Broadcast Music Inc for having me and my instagram com p BRRnsAlDe8g",0.000000,neutral
2017-03-05 18:43,"Solo dinner because no one else understand my craving for Italian pasta with red sauce at nyc swarmapp com c 3fuKOzaemPh",0.000000,neutral
2017-03-05 18:43,"currentvibe fuck Harlem instagram com p BRRnrMUDslj",-0.400000,negative
2017-03-05 18:43,"lilbro momdogood STORE NY instagram com p BRRnrH BIT7g dAfENmNOzLxdZJS1qOert9hUO40",0.000000,neutral
2017-03-05 18:43,"Hot Toddy with my hottie a martinez2381 sundayswithalbert marltonhotel House instagram com p BRRnp51Atc3",0.250000,positive
2017-03-05 18:43,"Shaved Brussels sprouts are my favorite fast vegetable to cook with Hot pan oil and they re instagram com p BRRno2ejC7",0.316667,positive
