Date,Hour,Min,Temp,Conditions,Weather Sentiment
06/26/2017,1,51,69.1,Clear,1
06/26/2017,2,51,66.9,Clear,1
06/26/2017,3,51,66.0,Clear,1
06/26/2017,4,51,64.9,Clear,1
06/26/2017,5,51,64.0,Clear,1
06/26/2017,6,51,66.0,Clear,1
06/26/2017,7,51,66.9,Clear,1
06/26/2017,8,51,69.1,Clear,1
06/26/2017,9,51,71.1,Clear,1
06/26/2017,10,51,73.0,Clear,1
06/26/2017,11,51,77.0,Clear,1
06/26/2017,12,51,78.1,Partly Cloudy,0
06/26/2017,13,51,75.9,Scattered Clouds,0
06/26/2017,14,51,77.0,Mostly Cloudy,-1
06/26/2017,15,51,77.0,Mostly Cloudy,-1
06/26/2017,16,51,73.9,Overcast,-1
06/26/2017,17,51,75.0,Overcast,-1
06/26/2017,18,51,73.9,Scattered Clouds,0
06/26/2017,19,51,73.9,Clear,1
06/26/2017,20,51,73.9,Clear,1
06/26/2017,21,51,73.9,Clear,1
06/26/2017,22,51,73.0,Clear,1
06/26/2017,23,51,72.0,Clear,1
06/27/2017,00,51,72.0,Clear,1
06/27/2017,1,51,71.1,Mostly Cloudy,-1
06/27/2017,2,51,68.0,Scattered Clouds,0
06/27/2017,3,51,66.0,Scattered Clouds,0
06/27/2017,4,51,63.0,Light Rain,1
06/27/2017,5,51,61.0,Heavy Rain,-1
06/27/2017,6,05,61.0,Light Rain,1
06/27/2017,6,51,61.0,Overcast,-1
06/27/2017,7,51,63.0,Mostly Cloudy,-1
06/27/2017,8,51,64.9,Clear,1
06/27/2017,9,51,66.9,Mostly Cloudy,-1
06/27/2017,10,51,66.9,Partly Cloudy,0
06/27/2017,11,51,71.1,Partly Cloudy,0
06/27/2017,12,51,73.9,Clear,1
06/27/2017,13,51,75.9,Clear,1
06/27/2017,14,51,75.9,Partly Cloudy,0
06/27/2017,15,51,73.0,Mostly Cloudy,-1
06/27/2017,16,51,73.9,Mostly Cloudy,-1
06/27/2017,17,51,73.0,Mostly Cloudy,-1
06/27/2017,18,51,73.0,Clear,1
06/27/2017,19,51,73.0,Clear,1
06/27/2017,20,51,72.0,Clear,1
06/27/2017,21,51,71.1,Scattered Clouds,0
06/27/2017,22,51,69.1,Clear,1
06/27/2017,23,51,66.0,Clear,1
06/28/2017,00,51,66.9,Clear,1
06/28/2017,1,51,66.0,Clear,1
06/28/2017,2,51,63.0,Clear,1
06/28/2017,3,51,63.0,Clear,1
06/28/2017,4,51,62.1,Clear,1
06/28/2017,5,51,62.1,Clear,1
06/28/2017,6,51,62.1,Clear,1
06/28/2017,7,51,63.0,Clear,1
06/28/2017,8,51,64.9,Clear,1
06/28/2017,9,51,68.0,Clear,1
06/28/2017,10,51,71.1,Clear,1
06/28/2017,11,51,73.0,Partly Cloudy,0
06/28/2017,12,51,75.0,Partly Cloudy,0
06/28/2017,13,51,75.0,Scattered Clouds,0
06/28/2017,14,51,75.9,Scattered Clouds,0
06/28/2017,15,51,75.9,Scattered Clouds,0
06/28/2017,16,51,78.1,Partly Cloudy,0
06/28/2017,17,51,77.0,Partly Cloudy,0
06/28/2017,18,51,77.0,Partly Cloudy,0
06/28/2017,19,51,75.0,Clear,1
06/28/2017,20,51,75.9,Clear,1
06/28/2017,21,51,75.0,Clear,1
06/28/2017,22,51,73.9,Clear,1
06/28/2017,23,51,73.0,Clear,1
06/29/2017,00,51,72.0,Clear,1
06/29/2017,1,51,70.0,Clear,1
06/29/2017,2,51,69.1,Clear,1
06/29/2017,3,51,69.1,Clear,1
06/29/2017,4,51,69.1,Clear,1
06/29/2017,5,51,68.0,Clear,1
06/29/2017,6,51,68.0,Clear,1
06/29/2017,7,51,70.0,Clear,1
06/29/2017,8,51,71.1,Clear,1
06/29/2017,9,51,75.0,Clear,1
06/29/2017,10,51,75.9,Clear,1
06/29/2017,11,51,78.1,Clear,1
06/29/2017,12,51,80.1,Clear,1
06/29/2017,13,51,81.0,Partly Cloudy,0
06/29/2017,14,51,81.0,Partly Cloudy,0
06/29/2017,15,51,81.0,Clear,1
06/29/2017,16,51,80.1,Partly Cloudy,0
06/29/2017,17,51,79.0,Partly Cloudy,0
06/29/2017,18,51,78.1,Partly Cloudy,0
06/29/2017,19,51,78.1,Clear,1
06/29/2017,20,51,77.0,Clear,1
06/29/2017,21,51,75.9,Clear,1
06/29/2017,22,51,77.0,Clear,1
06/29/2017,23,51,75.0,Clear,1
06/30/2017,00,51,73.9,Clear,1
06/30/2017,1,51,73.9,Clear,1
06/30/2017,2,51,73.9,Clear,1
06/30/2017,3,51,73.0,Partly Cloudy,0
06/30/2017,4,51,73.9,Overcast,-1
06/30/2017,5,51,73.9,Overcast,-1
06/30/2017,6,51,73.9,Partly Cloudy,0
06/30/2017,7,51,73.9,Clear,1
06/30/2017,8,51,75.9,Clear,1
06/30/2017,9,51,79.0,Clear,1
06/30/2017,10,51,81.0,Clear,1
06/30/2017,11,51,82.9,Mostly Cloudy,-1
06/30/2017,12,51,84.9,Partly Cloudy,0
06/30/2017,13,51,88.0,Clear,1
06/30/2017,14,51,87.1,Clear,1
06/30/2017,15,51,86.0,Mostly Cloudy,-1
06/30/2017,16,51,87.1,Partly Cloudy,0
06/30/2017,17,51,86.0,Clear,1
06/30/2017,18,51,84.9,Scattered Clouds,0
06/30/2017,19,51,84.0,Mostly Cloudy,-1
06/30/2017,20,51,82.9,Partly Cloudy,0
06/30/2017,21,51,82.0,Clear,1
06/30/2017,22,51,82.0,Mostly Cloudy,-1
06/30/2017,23,51,79.0,Scattered Clouds,0
07/01/2017,00,51,78.1,Clear,1
07/01/2017,1,51,78.1,Clear,1
07/01/2017,2,51,77.0,Clear,1
07/01/2017,3,51,75.9,Clear,1
07/01/2017,4,51,75.9,Clear,1
07/01/2017,5,51,75.9,Clear,1
07/01/2017,6,51,77.0,Scattered Clouds,0
07/01/2017,7,51,78.1,Scattered Clouds,0
07/01/2017,8,18,78.1,Mostly Cloudy,-1
07/01/2017,8,51,79.0,Mostly Cloudy,-1
07/01/2017,9,07,79.0,Scattered Clouds,0
07/01/2017,9,15,79.0,Mostly Cloudy,-1
07/01/2017,9,30,79.0,Scattered Clouds,0
07/01/2017,9,51,79.0,Scattered Clouds,0
07/01/2017,10,11,79.0,Mostly Cloudy,-1
07/01/2017,10,51,79.0,Overcast,-1
07/01/2017,11,51,82.0,Mostly Cloudy,-1
07/01/2017,12,41,81.0,Overcast,-1
07/01/2017,12,51,81.0,Overcast,-1
07/01/2017,13,51,84.9,Mostly Cloudy,-1
07/01/2017,14,51,80.1,Mostly Cloudy,-1
07/01/2017,15,06,77.0,Light Rain,1
07/01/2017,15,20,75.9,Light Rain,1
07/01/2017,15,51,79.0,Mostly Cloudy,-1
07/01/2017,16,51,79.0,Clear,1
07/01/2017,17,51,79.0,Clear,1
07/01/2017,18,51,79.0,Scattered Clouds,0
07/01/2017,19,14,78.1,Rain,-1
07/01/2017,19,31,73.0,Light Rain,1
07/01/2017,19,41,72.0,Rain,-1
07/01/2017,19,51,72.0,Light Rain,1
07/01/2017,20,51,72.0,Clear,1
07/01/2017,21,51,71.1,Clear,1
07/01/2017,22,51,71.1,Mostly Cloudy,-1
07/01/2017,23,51,72.0,Overcast,-1
07/02/2017,00,24,72.0,Scattered Clouds,0
07/02/2017,00,51,72.0,Mostly Cloudy,-1
07/02/2017,1,17,73.9,Overcast,-1
07/02/2017,1,51,72.0,Overcast,-1
07/02/2017,2,51,72.0,Overcast,-1
07/02/2017,3,51,72.0,Overcast,-1
07/02/2017,4,51,72.0,Mostly Cloudy,-1
07/02/2017,5,01,72.0,Scattered Clouds,0
07/02/2017,5,29,72.0,Mostly Cloudy,-1
07/02/2017,5,43,72.0,Scattered Clouds,0
07/02/2017,5,51,72.0,Partly Cloudy,0
07/02/2017,6,51,73.0,Clear,1
07/02/2017,7,51,75.0,Clear,1
07/02/2017,8,51,75.9,Clear,1
07/02/2017,9,51,78.1,Clear,1
07/02/2017,10,51,80.1,Clear,1
07/02/2017,11,51,82.9,Clear,1
07/02/2017,12,51,86.0,Clear,1
07/02/2017,13,51,86.0,Scattered Clouds,0
07/02/2017,14,51,87.1,Partly Cloudy,0
07/02/2017,15,51,86.0,Clear,1
07/02/2017,16,51,86.0,Partly Cloudy,0
07/02/2017,17,51,84.9,Scattered Clouds,0
07/02/2017,18,51,84.9,Scattered Clouds,0
07/02/2017,19,51,84.9,Mostly Cloudy,-1
07/02/2017,20,51,82.9,Clear,1
07/02/2017,21,51,82.9,Clear,1
07/02/2017,22,51,82.9,Scattered Clouds,0
07/02/2017,23,51,82.0,Clear,1
07/03/2017,00,51,80.1,Clear,1
07/03/2017,1,51,79.0,Clear,1
07/03/2017,2,51,75.9,Clear,1
07/03/2017,3,51,75.0,Clear,1
07/03/2017,4,51,75.0,Clear,1
07/03/2017,5,51,75.0,Clear,1
07/03/2017,6,51,77.0,Clear,1
07/03/2017,7,51,77.0,Clear,1
07/03/2017,8,51,79.0,Clear,1
07/03/2017,9,51,81.0,Clear,1
07/03/2017,10,51,82.9,Clear,1
07/03/2017,11,51,84.9,Clear,1
07/03/2017,12,51,86.0,Clear,1
07/03/2017,13,51,87.1,Clear,1
07/03/2017,14,51,86.0,Mostly Cloudy,-1
07/03/2017,15,51,87.1,Mostly Cloudy,-1
07/03/2017,16,35,82.0,Rain,-1
07/03/2017,16,42,72.0,Heavy Rain,-1
07/03/2017,16,49,71.6,Heavy Rain,-1
07/03/2017,16,51,71.1,Heavy Rain,-1
07/03/2017,16,58,72.0,Light Rain,1
07/03/2017,17,05,72.0,Mostly Cloudy,-1
07/03/2017,17,51,73.9,Overcast,-1
07/03/2017,18,51,75.9,Partly Cloudy,0
07/03/2017,19,51,78.1,Clear,1
07/03/2017,20,51,79.0,Partly Cloudy,0
07/03/2017,21,51,79.0,Clear,1
07/03/2017,22,51,81.0,Mostly Cloudy,-1
07/03/2017,23,51,73.0,Partly Cloudy,0
07/04/2017,00,51,73.0,Scattered Clouds,0
07/04/2017,1,51,73.0,Clear,1
07/04/2017,2,51,72.0,Partly Cloudy,0
07/04/2017,3,51,73.0,Scattered Clouds,0
07/04/2017,4,51,73.0,Clear,1
07/04/2017,5,51,71.1,Clear,1
07/04/2017,6,51,70.0,Partly Cloudy,0
07/04/2017,7,51,72.0,Overcast,-1
07/04/2017,8,51,73.9,Overcast,-1
07/04/2017,9,51,73.0,Overcast,-1
07/04/2017,10,51,77.0,Mostly Cloudy,-1
07/04/2017,11,51,80.1,Scattered Clouds,0
07/04/2017,12,51,81.0,Clear,1
07/04/2017,13,51,82.0,Clear,1
07/04/2017,14,51,82.0,Scattered Clouds,0
07/04/2017,15,51,82.9,Overcast,-1
07/04/2017,16,51,80.1,Overcast,-1
07/04/2017,17,51,81.0,Partly Cloudy,0
07/04/2017,18,51,79.0,Clear,1
07/04/2017,19,51,79.0,Mostly Cloudy,-1
07/04/2017,20,51,78.1,Partly Cloudy,0
07/04/2017,21,51,77.0,Clear,1
07/04/2017,22,36,75.9,Haze,0
07/04/2017,22,51,75.9,Haze,0
07/04/2017,23,51,75.0,Clear,1
07/05/2017,00,51,73.9,Clear,1
07/05/2017,1,51,73.9,Clear,1
07/05/2017,2,51,73.9,Clear,1
07/05/2017,3,51,73.0,Mostly Cloudy,-1
07/05/2017,4,51,72.0,Clear,1
07/05/2017,5,51,70.0,Clear,1
07/05/2017,6,51,71.1,Clear,1
07/05/2017,7,51,73.9,Clear,1
07/05/2017,8,51,73.9,Clear,1
07/05/2017,9,51,77.0,Mostly Cloudy,-1
07/05/2017,10,51,80.1,Clear,1
07/05/2017,11,51,82.9,Partly Cloudy,0
07/05/2017,12,51,84.9,Partly Cloudy,0
07/05/2017,13,51,82.9,Mostly Cloudy,-1
07/05/2017,14,51,82.9,Scattered Clouds,0
07/05/2017,15,51,80.1,Partly Cloudy,0
07/05/2017,16,51,79.0,Clear,1
07/05/2017,17,51,78.1,Clear,1
07/05/2017,18,51,77.0,Clear,1
07/05/2017,19,51,75.0,Clear,1
07/05/2017,20,51,73.9,Clear,1
07/05/2017,21,51,72.0,Partly Cloudy,0
07/05/2017,22,51,73.0,Overcast,-1
07/05/2017,23,51,73.0,Overcast,-1
07/06/2017,00,51,72.0,Clear,1
07/06/2017,1,51,71.1,Clear,1
07/06/2017,2,51,72.0,Clear,1
07/06/2017,3,51,71.1,Overcast,-1
07/06/2017,4,51,72.0,Scattered Clouds,0
07/06/2017,5,51,72.0,Overcast,-1
07/06/2017,6,51,71.1,Clear,1
07/06/2017,7,51,72.0,Mostly Cloudy,-1
07/06/2017,8,51,72.0,Mostly Cloudy,-1
07/06/2017,9,51,72.0,Mostly Cloudy,-1
07/06/2017,10,51,72.0,Overcast,-1
07/06/2017,11,51,73.9,Partly Cloudy,0
07/06/2017,12,51,73.9,Partly Cloudy,0
07/06/2017,13,51,73.0,Partly Cloudy,0
07/06/2017,14,51,75.0,Clear,1
07/06/2017,15,51,73.9,Clear,1
07/06/2017,16,51,75.0,Clear,1
07/06/2017,17,51,75.0,Clear,1
07/06/2017,18,51,73.9,Partly Cloudy,0
07/06/2017,19,51,73.9,Scattered Clouds,0
07/06/2017,20,51,73.0,Overcast,-1
07/06/2017,21,51,73.0,Overcast,-1
07/06/2017,22,15,73.0,Overcast,-1
07/06/2017,22,51,73.0,Overcast,-1
07/06/2017,23,27,73.0,Overcast,-1
07/06/2017,23,36,73.0,Overcast,-1
07/06/2017,23,51,73.0,Overcast,-1
07/07/2017,00,51,73.0,Mostly Cloudy,-1
07/07/2017,1,39,72.0,Overcast,-1
07/07/2017,1,51,72.0,Overcast,-1
07/07/2017,2,51,71.1,Light Rain,1
07/07/2017,3,51,69.1,Light Rain,1
07/07/2017,4,51,70.0,Overcast,-1
07/07/2017,5,51,70.0,Overcast,-1
07/07/2017,6,40,70.0,Overcast,-1
07/07/2017,6,51,70.0,Overcast,-1
07/07/2017,7,51,70.0,Overcast,-1
07/07/2017,8,17,69.1,Light Rain,1
07/07/2017,8,26,69.1,Light Rain,1
07/07/2017,8,51,70.0,Overcast,-1
07/07/2017,9,44,70.0,Overcast,-1
07/07/2017,9,51,70.0,Overcast,-1
07/07/2017,10,19,69.1,Rain,-1
07/07/2017,10,26,69.1,Heavy Rain,-1
07/07/2017,10,36,69.1,Heavy Rain,-1
07/07/2017,10,51,68.0,Heavy Rain,-1
07/07/2017,11,06,68.0,Heavy Rain,-1
07/07/2017,11,27,69.1,Heavy Rain,-1
07/07/2017,11,31,69.1,Heavy Rain,-1
07/07/2017,11,46,69.1,Light Rain,1
07/07/2017,12,51,71.1,Overcast,-1
07/07/2017,13,37,73.0,Overcast,-1
07/07/2017,13,51,73.0,Overcast,-1
07/07/2017,14,51,75.9,Overcast,-1
07/07/2017,15,18,75.9,Mostly Cloudy,-1
07/07/2017,15,51,79.0,Clear,1
07/07/2017,16,51,79.0,Clear,1
07/07/2017,17,51,79.0,Clear,1
07/07/2017,18,51,79.0,Clear,1
07/07/2017,19,51,77.0,Scattered Clouds,0
07/07/2017,20,48,75.2,Heavy Rain,-1
07/07/2017,20,51,73.0,Heavy Rain,-1
07/07/2017,21,01,72.0,Light Rain,1
07/07/2017,21,08,72.0,Light Rain,1
07/07/2017,21,51,72.0,Overcast,-1
07/07/2017,22,51,71.1,Mostly Cloudy,-1
07/07/2017,23,51,71.1,Mostly Cloudy,-1
07/08/2017,00,51,70.0,Overcast,-1
07/08/2017,1,51,69.1,Clear,1
07/08/2017,2,51,70.0,Clear,1
07/08/2017,3,51,71.1,Clear,1
07/08/2017,4,51,70.0,Clear,1
07/08/2017,5,51,69.1,Clear,1
07/08/2017,6,51,70.0,Clear,1
07/08/2017,7,51,72.0,Clear,1
07/08/2017,8,51,73.9,Clear,1
07/08/2017,9,51,78.1,Partly Cloudy,0
07/08/2017,10,51,79.0,Mostly Cloudy,-1
07/08/2017,11,51,82.9,Clear,1
07/08/2017,12,51,82.9,Clear,1
07/08/2017,13,51,82.0,Partly Cloudy,0
07/08/2017,14,51,82.9,Scattered Clouds,0
07/08/2017,15,51,82.0,Clear,1
07/08/2017,16,51,82.0,Clear,1
07/08/2017,17,51,82.0,Partly Cloudy,0
07/08/2017,18,51,81.0,Partly Cloudy,0
07/08/2017,19,51,78.1,Overcast,-1
07/08/2017,20,51,77.0,Scattered Clouds,0
07/08/2017,21,51,77.0,Mostly Cloudy,-1
07/08/2017,22,51,75.9,Partly Cloudy,0
07/08/2017,23,51,75.0,Clear,1
07/09/2017,00,51,73.9,Clear,1
07/09/2017,1,51,73.0,Mostly Cloudy,-1
07/09/2017,2,51,73.0,Overcast,-1
07/09/2017,3,51,72.0,Mostly Cloudy,-1
07/09/2017,4,51,70.0,Scattered Clouds,0
07/09/2017,5,51,66.9,Clear,1
07/09/2017,6,51,69.1,Clear,1
07/09/2017,7,51,69.1,Clear,1
07/09/2017,8,51,71.1,Clear,1
07/09/2017,9,51,73.9,Clear,1
07/09/2017,10,51,75.0,Clear,1
07/09/2017,11,51,78.1,Partly Cloudy,0
07/09/2017,12,51,79.0,Partly Cloudy,0
07/09/2017,13,51,80.1,Scattered Clouds,0
07/09/2017,14,51,80.1,Partly Cloudy,0
07/09/2017,15,51,80.1,Clear,1
07/09/2017,16,51,81.0,Partly Cloudy,0
07/09/2017,17,51,78.1,Clear,1
07/09/2017,18,51,79.0,Clear,1
07/09/2017,19,51,78.1,Clear,1
07/09/2017,20,51,73.9,Clear,1
07/09/2017,21,51,75.0,Clear,1
07/09/2017,22,51,75.0,Clear,1
07/09/2017,23,51,73.9,Clear,1
07/10/2017,00,51,73.9,Clear,1
07/10/2017,1,51,73.0,Clear,1
07/10/2017,2,51,72.0,Clear,1
07/10/2017,3,51,72.0,Clear,1
07/10/2017,4,51,70.0,Clear,1
07/10/2017,5,51,69.1,Clear,1
07/10/2017,6,51,71.1,Clear,1
07/10/2017,7,51,73.0,Clear,1
07/10/2017,8,51,75.0,Mostly Cloudy,-1
07/10/2017,9,51,75.9,Partly Cloudy,0
07/10/2017,10,51,77.0,Mostly Cloudy,-1
07/10/2017,11,51,81.0,Clear,1
07/10/2017,12,51,82.9,Partly Cloudy,0
07/10/2017,13,51,82.9,Clear,1
07/10/2017,14,51,82.0,Partly Cloudy,0
07/10/2017,15,51,82.0,Scattered Clouds,0
07/10/2017,16,51,81.0,Partly Cloudy,0
07/10/2017,17,51,80.1,Mostly Cloudy,-1
07/10/2017,18,51,80.1,Mostly Cloudy,-1
07/10/2017,19,51,79.0,Overcast,-1
07/10/2017,20,12,79.0,Haze,0
07/10/2017,20,21,79.0,Scattered Clouds,0
07/10/2017,20,51,78.1,Partly Cloudy,0
07/10/2017,21,51,78.1,Overcast,-1
07/10/2017,22,51,78.1,Clear,1
07/10/2017,23,51,77.0,Partly Cloudy,0
07/11/2017,00,51,77.0,Mostly Cloudy,-1
07/11/2017,1,51,77.0,Overcast,-1
07/11/2017,2,51,77.0,Overcast,-1
07/11/2017,3,51,75.9,Overcast,-1
07/11/2017,4,51,75.9,Scattered Clouds,0
07/11/2017,5,44,75.0,Mostly Cloudy,-1
07/11/2017,5,51,75.0,Mostly Cloudy,-1
07/11/2017,6,51,75.0,Partly Cloudy,0
07/11/2017,7,51,77.0,Clear,1
07/11/2017,8,51,78.1,Clear,1
07/11/2017,9,51,75.9,Overcast,-1
07/11/2017,10,51,78.1,Partly Cloudy,0
07/11/2017,11,51,81.0,Partly Cloudy,0
07/11/2017,12,51,82.0,Mostly Cloudy,-1
07/11/2017,13,51,82.0,Scattered Clouds,0
07/11/2017,14,51,82.0,Mostly Cloudy,-1
07/11/2017,15,51,84.0,Mostly Cloudy,-1
07/11/2017,16,51,84.0,Mostly Cloudy,-1
07/11/2017,17,51,82.0,Mostly Cloudy,-1
07/11/2017,18,51,82.9,Mostly Cloudy,-1
07/11/2017,19,51,84.0,Overcast,-1
07/11/2017,20,51,82.9,Clear,1
07/11/2017,21,51,82.0,Clear,1
07/11/2017,22,51,81.0,Clear,1
07/11/2017,23,51,81.0,Clear,1
07/12/2017,00,51,80.1,Clear,1
07/12/2017,1,51,79.0,Clear,1
07/12/2017,2,51,80.1,Clear,1
07/12/2017,3,51,80.1,Mostly Cloudy,-1
07/12/2017,4,51,79.0,Mostly Cloudy,-1
07/12/2017,5,51,78.1,Clear,1
07/12/2017,6,51,77.0,Clear,1
07/12/2017,7,51,78.1,Clear,1
07/12/2017,8,51,79.0,Clear,1
07/12/2017,9,51,79.0,Clear,1
07/12/2017,10,51,82.9,Clear,1
07/12/2017,11,51,84.9,Clear,1
07/12/2017,12,51,87.1,Scattered Clouds,0
07/12/2017,13,51,86.0,Scattered Clouds,0
07/12/2017,14,51,87.1,Partly Cloudy,0
07/12/2017,15,51,87.1,Scattered Clouds,0
07/12/2017,16,51,87.1,Scattered Clouds,0
07/12/2017,17,51,86.0,Scattered Clouds,0
07/12/2017,18,51,84.9,Overcast,-1
07/12/2017,19,51,86.0,Overcast,-1
07/12/2017,20,51,84.9,Overcast,-1
07/12/2017,21,51,82.9,Clear,1
07/12/2017,22,51,81.0,Clear,1
07/12/2017,23,51,81.0,Clear,1
07/13/2017,00,51,81.0,Clear,1
07/13/2017,1,51,81.0,Clear,1
07/13/2017,2,51,81.0,Clear,1
07/13/2017,3,51,81.0,Clear,1
07/13/2017,4,51,80.1,Clear,1
07/13/2017,5,51,80.1,Clear,1
07/13/2017,6,51,80.1,Partly Cloudy,0
07/13/2017,7,51,82.0,Clear,1
07/13/2017,8,51,82.9,Clear,1
07/13/2017,9,51,86.0,Clear,1
07/13/2017,10,51,87.1,Clear,1
07/13/2017,11,51,88.0,Partly Cloudy,0
07/13/2017,12,51,88.0,Clear,1
07/13/2017,13,51,89.1,Clear,1
07/13/2017,14,51,88.0,Clear,1
07/13/2017,15,51,86.0,Clear,1
07/13/2017,16,51,84.9,Clear,1
07/13/2017,17,51,80.1,Overcast,-1
07/13/2017,18,51,77.0,Light Rain,1
07/13/2017,19,51,79.0,Overcast,-1
07/13/2017,20,51,81.0,Overcast,-1
07/13/2017,21,42,78.1,Overcast,-1
07/13/2017,21,51,78.1,Overcast,-1
07/13/2017,22,04,78.1,Overcast,-1
07/13/2017,22,23,77.0,Overcast,-1
07/13/2017,22,49,75.2,Overcast,-1
07/13/2017,22,51,75.9,Overcast,-1
07/13/2017,23,51,73.9,Overcast,-1
07/14/2017,00,05,73.0,Overcast,-1
07/14/2017,00,32,73.0,Overcast,-1
07/14/2017,00,51,73.0,Overcast,-1
07/14/2017,1,51,73.0,Overcast,-1
07/14/2017,2,34,71.1,Overcast,-1
07/14/2017,2,51,70.0,Overcast,-1
07/14/2017,3,51,69.1,Overcast,-1
07/14/2017,4,51,66.9,Overcast,-1
07/14/2017,5,51,66.0,Overcast,-1
07/14/2017,6,51,66.0,Light Rain,1
07/14/2017,7,51,64.9,Overcast,-1
07/14/2017,8,47,66.2,Rain,-1
07/14/2017,8,51,66.0,Heavy Rain,-1
07/14/2017,8,59,64.9,Light Rain,1
07/14/2017,9,27,66.0,Light Rain,1
07/14/2017,9,38,66.0,Light Rain,1
07/14/2017,9,47,66.2,Light Rain,1
07/14/2017,9,51,66.0,Light Rain,1
07/14/2017,10,51,66.0,Light Rain,1
07/14/2017,11,51,66.9,Overcast,-1
07/14/2017,12,31,68.0,Overcast,-1
07/14/2017,12,51,68.0,Overcast,-1
07/14/2017,13,51,68.0,Overcast,-1
07/14/2017,13,59,68.0,Light Rain,1
07/14/2017,14,51,69.1,Light Rain,1
07/14/2017,15,06,68.0,Light Rain,1
07/14/2017,15,15,69.1,Overcast,-1
07/14/2017,15,51,69.1,Overcast,-1
07/14/2017,16,30,69.1,Rain,-1
07/14/2017,16,44,69.1,Light Rain,1
07/14/2017,16,51,69.1,Overcast,-1
07/14/2017,17,37,69.1,Overcast,-1
07/14/2017,17,51,69.1,Overcast,-1
07/14/2017,18,09,69.1,Overcast,-1
07/14/2017,18,51,68.0,Overcast,-1
07/14/2017,19,51,69.1,Overcast,-1
07/14/2017,20,51,69.1,Overcast,-1
07/14/2017,21,51,69.1,Overcast,-1
07/14/2017,22,15,69.1,Overcast,-1
07/14/2017,22,27,69.1,Overcast,-1
07/14/2017,22,51,68.0,Overcast,-1
07/14/2017,23,00,68.0,Overcast,-1
07/14/2017,23,51,68.0,Overcast,-1
07/15/2017,00,06,69.1,Overcast,-1
07/15/2017,00,30,69.1,Overcast,-1
07/15/2017,00,51,69.1,Overcast,-1
07/15/2017,1,00,69.1,Overcast,-1
07/15/2017,1,04,69.1,Overcast,-1
07/15/2017,1,22,69.1,Overcast,-1
07/15/2017,1,42,69.1,Overcast,-1
07/15/2017,1,47,69.8,Overcast,-1
07/15/2017,1,51,69.1,Overcast,-1
07/15/2017,2,51,68.0,Overcast,-1
07/15/2017,3,16,68.0,Overcast,-1
07/15/2017,3,38,68.0,Overcast,-1
07/15/2017,3,51,68.0,Overcast,-1
07/15/2017,4,41,68.0,Overcast,-1
07/15/2017,4,51,68.0,Overcast,-1
07/15/2017,5,09,68.0,Overcast,-1
07/15/2017,5,20,68.0,Overcast,-1
07/15/2017,5,27,68.0,Overcast,-1
07/15/2017,5,51,68.0,Overcast,-1
07/15/2017,6,47,68.0,Overcast,-1
07/15/2017,6,51,68.0,Overcast,-1
07/15/2017,7,05,68.0,Overcast,-1
07/15/2017,7,29,68.0,Overcast,-1
07/15/2017,7,51,69.1,Overcast,-1
07/15/2017,8,22,69.1,Overcast,-1
07/15/2017,8,51,70.0,Overcast,-1
07/15/2017,9,16,71.1,Mostly Cloudy,-1
07/15/2017,9,51,72.0,Scattered Clouds,0
07/15/2017,10,51,75.0,Scattered Clouds,0
07/15/2017,11,51,79.0,Mostly Cloudy,-1
07/15/2017,12,51,80.1,Scattered Clouds,0
07/15/2017,13,51,82.9,Partly Cloudy,0
07/15/2017,14,51,82.9,Scattered Clouds,0
07/15/2017,15,51,82.0,Mostly Cloudy,-1
07/15/2017,16,51,82.9,Scattered Clouds,0
07/15/2017,17,51,82.0,Scattered Clouds,0
07/15/2017,18,51,81.0,Partly Cloudy,0
07/15/2017,19,51,80.1,Overcast,-1
07/15/2017,20,51,79.0,Scattered Clouds,0
07/15/2017,21,51,78.1,Clear,1
07/15/2017,22,51,75.9,Clear,1
07/15/2017,23,51,75.0,Clear,1
07/16/2017,00,51,73.0,Clear,1
07/16/2017,1,51,73.0,Clear,1
07/16/2017,2,51,71.1,Clear,1
07/16/2017,3,51,70.0,Clear,1
07/16/2017,4,51,70.0,Clear,1
07/16/2017,5,51,69.1,Clear,1
07/16/2017,6,51,70.0,Clear,1
07/16/2017,7,51,71.1,Clear,1
07/16/2017,8,51,73.0,Clear,1
07/16/2017,9,51,77.0,Clear,1
07/16/2017,10,51,79.0,Clear,1
07/16/2017,11,51,81.0,Clear,1
07/16/2017,12,51,84.0,Clear,1
07/16/2017,13,51,82.9,Clear,1
07/16/2017,14,51,84.0,Partly Cloudy,0
07/16/2017,15,51,84.9,Clear,1
07/16/2017,16,51,82.0,Clear,1
07/16/2017,17,51,82.0,Overcast,-1
07/16/2017,18,51,81.0,Clear,1
07/16/2017,19,51,78.1,Clear,1
07/16/2017,20,51,77.0,Clear,1
07/16/2017,21,51,77.0,Clear,1
07/16/2017,22,51,75.9,Clear,1
07/16/2017,23,51,75.9,Clear,1
07/17/2017,00,51,75.0,Clear,1
07/17/2017,1,51,75.0,Clear,1
07/17/2017,2,51,73.9,Partly Cloudy,0
07/17/2017,3,51,73.9,Partly Cloudy,0
07/17/2017,4,51,73.0,Clear,1
07/17/2017,5,51,73.9,Clear,1
07/17/2017,6,51,73.9,Clear,1
07/17/2017,7,51,77.0,Clear,1
07/17/2017,8,51,80.1,Clear,1
07/17/2017,9,51,81.0,Mostly Cloudy,-1
