Timestamp,Hour,Temp,Conditions,Weather Sentiment
20170228,3:51 PM,55,Overcast,negative
20170228,4:27 PM,54,Overcast,negative
20170228,4:51 PM,53.1,Overcast,negative
20170228,5:51 PM,52,Overcast,negative
20170228,6:51 PM,53.1,Overcast,negative
20170228,7:42 PM,52,Overcast,negative
20170228,7:51 PM,51.1,Overcast,negative
20170228,8:51 PM,52,Overcast,negative
20170228,9:51 PM,54,Overcast,negative
20170228,10:51 PM,54,Overcast,negative
20170228,11:51 PM,54,Overcast,negative
20170301,12:51 AM,54,Overcast,negative
20170301,1:06 AM,54,Overcast,negative
20170301,1:51 AM,54,Overcast,negative
20170301,2:32 AM,54,Overcast,negative
20170301,2:41 AM,54,Overcast,negative
20170301,2:51 AM,54,Overcast,negative
20170301,3:51 AM,55,Overcast,negative
20170301,4:51 AM,55,Overcast,negative
20170301,5:46 AM,57.2,Overcast,negative
20170301,5:51 AM,57,Overcast,negative
20170301,6:51 AM,57.9,Overcast,negative
20170301,7:28 AM,57.9,Overcast,negative
20170301,7:51 AM,57.9,Overcast,negative
20170301,8:51 AM,57.9,Overcast,negative
20170301,9:14 AM,59,Overcast,negative
20170301,9:51 AM,59,Overcast,negative
20170301,10:51 AM,59,Overcast,negative
20170301,11:05 AM,59,Light Rain,positive
20170301,11:21 AM,59,Light Rain,positive
20170301,11:37 AM,57.9,Light Rain,positive
20170301,11:48 AM,59,Light Rain,positive
20170301,11:51 AM,59,Light Rain,positive
20170301,12:51 PM,62.1,Overcast,negative
20170301,1:13 PM,63,Mostly Cloudy,negative
20170301,1:42 PM,64,Mostly Cloudy,negative
20170301,1:51 PM,63,Overcast,negative
20170301,2:29 PM,64,Scattered Clouds,neutral
20170301,2:51 PM,64,Clear,positive
20170301,3:51 PM,64,Overcast,negative
20170301,4:51 PM,69.1,Clear,positive
20170301,5:51 PM,69.1,Clear,positive
20170301,6:51 PM,69.1,Clear,positive
20170301,7:51 PM,66.9,Clear,positive
20170301,8:51 PM,66,Clear,positive
20170301,9:51 PM,64.9,Clear,positive
20170301,10:51 PM,64.9,Clear,positive
20170301,11:51 PM,64,Clear,positive
20170302,12:51 AM,64,Scattered Clouds,neutral
20170302,1:51 AM,62.1,Overcast,negative
20170302,2:51 AM,59,Overcast,negative
20170302,3:51 AM,55,Overcast,negative
20170302,4:51 AM,51.1,Clear,positive
20170302,5:51 AM,50,Clear,positive
20170302,6:51 AM,48,Partly Cloudy,neutral
20170302,7:51 AM,46,Clear,positive
20170302,8:51 AM,45,Clear,positive
20170302,9:51 AM,45,Clear,positive
20170302,10:51 AM,45,Clear,positive
20170302,11:51 AM,45,Clear,positive
20170302,12:51 PM,46,Clear,positive
20170302,1:51 PM,46,Clear,positive
20170302,2:51 PM,45,Clear,positive
20170302,3:51 PM,44.1,Clear,positive
20170302,4:51 PM,43,Clear,positive
20170302,5:51 PM,42.1,Clear,positive
20170302,6:51 PM,41,Clear,positive
20170302,7:51 PM,39.9,Clear,positive
20170302,8:51 PM,39,Clear,positive
20170302,9:51 PM,37.9,Clear,positive
20170302,10:51 PM,37,Clear,positive
20170302,11:51 PM,36,Clear,positive
20170303,12:51 AM,34,Clear,positive
20170303,1:51 AM,33.1,Clear,positive
20170303,2:51 AM,32,Clear,positive
20170303,3:51 AM,30.9,Clear,positive
20170303,4:51 AM,30,Clear,positive
20170303,5:51 AM,30,Clear,positive
20170303,6:51 AM,30,Clear,positive
20170303,7:51 AM,30,Clear,positive
20170303,8:51 AM,30.9,Clear,positive
20170303,9:51 AM,30.9,Partly Cloudy,neutral
20170303,10:51 AM,34,Partly Cloudy,neutral
20170303,11:51 AM,37,Mostly Cloudy,negative
20170303,12:51 PM,36,Mostly Cloudy,negative
20170303,1:51 PM,37,Overcast,negative
20170303,2:51 PM,37,Overcast,negative
20170303,3:51 PM,39,Mostly Cloudy,negative
20170303,4:51 PM,37,Clear,positive
20170303,5:51 PM,35.1,Scattered Clouds,neutral
20170303,6:51 PM,33.1,Clear,positive
20170303,7:51 PM,30.9,Mostly Cloudy,negative
20170303,8:51 PM,28.9,Scattered Clouds,neutral
20170303,9:51 PM,27,Clear,positive
20170303,10:51 PM,25,Clear,positive
20170303,11:51 PM,24.1,Clear,positive
20170304,12:51 AM,23,Clear,positive
20170304,1:51 AM,23,Clear,positive
20170304,2:51 AM,21.9,Clear,positive
20170304,3:51 AM,21,Clear,positive
20170304,4:51 AM,21,Clear,positive
20170304,5:51 AM,21,Clear,positive
20170304,6:51 AM,19.9,Clear,positive
20170304,7:51 AM,21,Overcast,negative
20170304,8:51 AM,23,Mostly Cloudy,negative
20170304,9:51 AM,25,Overcast,negative
20170304,10:51 AM,26.1,Overcast,negative
20170304,11:51 AM,28.9,Overcast,negative
20170304,12:51 PM,28,Mostly Cloudy,negative
20170304,1:51 PM,30,Overcast,negative
20170304,2:51 PM,28.9,Mostly Cloudy,negative
20170304,3:51 PM,28.9,Partly Cloudy,neutral
20170304,4:51 PM,27,Clear,positive
20170304,5:51 PM,25,Clear,positive
20170304,6:51 PM,24.1,Clear,positive
20170304,7:51 PM,21.9,Clear,positive
20170304,8:51 PM,21,Clear,positive
20170304,9:51 PM,19,Clear,positive
20170304,10:51 PM,18,Clear,positive
20170304,11:51 PM,17.1,Clear,positive
20170305,12:51 AM,16,Clear,positive
20170305,1:51 AM,16,Clear,positive
20170305,2:51 AM,15.1,Clear,positive
20170305,3:51 AM,15.1,Clear,positive
20170305,4:51 AM,15.1,Clear,positive
20170305,5:51 AM,14,Clear,positive
20170305,6:51 AM,14,Clear,positive
20170305,7:51 AM,15.1,Clear,positive
20170305,8:51 AM,18,Clear,positive
20170305,9:51 AM,19.9,Clear,positive
20170305,10:51 AM,25,Clear,positive
20170305,11:51 AM,28.9,Clear,positive
20170305,12:51 PM,32,Clear,positive
20170305,1:51 PM,33.1,Clear,positive
20170305,2:51 PM,35.1,Clear,positive
20170305,3:51 PM,36,Clear,positive
20170305,4:51 PM,36,Clear,positive
20170305,5:51 PM,33.1,Clear,positive
20170305,6:51 PM,32,Clear,positive
20170305,7:51 PM,32,Clear,positive
20170305,8:51 PM,30.9,Clear,positive
20170305,9:51 PM,30,Clear,positive
20170305,10:51 PM,30,Clear,positive
20170305,11:51 PM,28.9,Clear,positive
20170306,12:51 AM,28,Clear,positive
20170306,1:51 AM,28,Clear,positive
20170306,2:51 AM,28,Clear,positive
20170306,3:51 AM,27,Clear,positive
20170306,4:51 AM,27,Clear,positive
20170306,5:51 AM,26.1,Clear,positive
20170306,6:51 AM,26.1,Clear,positive
20170306,7:51 AM,28,Clear,positive
20170306,8:51 AM,32,Clear,positive
20170306,9:51 AM,33.1,Clear,positive
20170306,10:51 AM,37,Clear,positive
20170306,11:51 AM,39.9,Clear,positive
20170306,12:51 PM,43,Clear,positive
20170306,1:51 PM,44.1,Clear,positive
20170306,2:51 PM,44.1,Mostly Cloudy,negative
20170306,3:51 PM,42.1,Overcast,negative
20170306,4:51 PM,39.9,Overcast,negative
20170306,5:51 PM,39,Overcast,negative
20170306,6:51 PM,39.9,Overcast,negative
20170306,7:51 PM,39.9,Overcast,negative
20170306,8:51 PM,41,Overcast,negative
20170306,9:51 PM,42.1,Overcast,negative
20170306,10:51 PM,42.1,Overcast,negative
20170306,11:51 PM,42.1,Overcast,negative
20170307,12:51 AM,42.1,Overcast,negative
20170307,1:51 AM,42.1,Overcast,negative
20170307,2:51 AM,43,Overcast,negative
20170307,3:51 AM,44.1,Overcast,negative
20170307,4:51 AM,43,Overcast,negative
20170307,5:51 AM,44.1,Overcast,negative
20170307,6:51 AM,45,Overcast,negative
20170307,7:51 AM,46,Overcast,negative
20170307,8:51 AM,46.9,Light Rain,positive
20170307,9:51 AM,46.9,Light Rain,positive
20170307,10:51 AM,46.9,Light Rain,positive
20170307,11:51 AM,48,Light Rain,positive
20170307,12:11 PM,48.9,Overcast,negative
20170307,12:51 PM,48.9,Overcast,negative
20170307,1:02 PM,50,Overcast,negative
20170307,1:51 PM,51.1,Overcast,negative
20170307,2:51 PM,51.1,Overcast,negative
20170307,3:51 PM,51.1,Mostly Cloudy,negative
20170307,4:51 PM,50,Clear,positive
20170307,5:51 PM,48.9,Clear,positive
20170307,6:51 PM,48.9,Clear,positive
20170307,7:51 PM,50,Mostly Cloudy,negative
20170307,8:51 PM,53.1,Overcast,negative
20170307,9:51 PM,53.1,Overcast,negative
20170307,10:51 PM,54,Partly Cloudy,neutral
20170307,11:51 PM,55.9,Overcast,negative
20170308,12:51 AM,55.9,Overcast,negative
20170308,1:51 AM,55.9,Overcast,negative
20170308,2:51 AM,55.9,Overcast,negative
20170308,3:51 AM,55.9,Overcast,negative
20170308,4:48 AM,57.2,Light Rain,positive
20170308,4:51 AM,57,Light Rain,positive
20170308,5:51 AM,57,Overcast,negative
20170308,6:27 AM,46.9,Light Rain,positive
20170308,6:51 AM,46.9,Overcast,negative
20170308,7:51 AM,46.9,Overcast,negative
20170308,8:51 AM,46.9,Overcast,negative
20170308,9:51 AM,48,Overcast,negative
20170308,10:51 AM,51.1,Scattered Clouds,neutral
20170308,11:51 AM,55,Clear,positive
20170308,12:51 PM,55.9,Clear,positive
20170308,12:53 PM,NA,Unknown,neutral
20170308,12:54 PM,NA,Unknown,neutral
20170308,1:51 PM,57.9,Clear,positive
20170308,2:51 PM,57,Mostly Cloudy,negative
20170308,3:51 PM,57.9,Scattered Clouds,neutral
20170308,4:51 PM,57.9,Partly Cloudy,neutral
20170308,5:51 PM,57,Clear,positive
20170308,6:51 PM,57.9,Clear,positive
20170308,7:51 PM,57.9,Clear,positive
20170308,8:51 PM,55.9,Clear,positive
20170308,9:51 PM,55,Clear,positive
20170308,10:51 PM,55.9,Clear,positive
20170308,11:51 PM,57,Clear,positive
20170309,12:51 AM,55,Clear,positive
20170309,1:51 AM,54,Clear,positive
20170309,2:51 AM,53.1,Clear,positive
20170309,3:51 AM,53.1,Clear,positive
20170309,4:51 AM,53.1,Clear,positive
20170309,5:51 AM,51.1,Clear,positive
20170309,6:51 AM,52,Clear,positive
20170309,7:51 AM,52,Clear,positive
20170309,8:51 AM,53.1,Clear,positive
20170309,9:51 AM,54,Clear,positive
20170309,10:51 AM,55.9,Clear,positive
20170309,11:51 AM,57.9,Clear,positive
20170309,12:51 PM,59,Clear,positive
20170309,1:51 PM,60.1,Clear,positive
20170309,2:51 PM,60.1,Clear,positive
20170309,3:51 PM,61,Scattered Clouds,neutral
20170309,4:51 PM,57.9,Clear,positive
20170309,5:51 PM,55,Mostly Cloudy,negative
20170309,6:51 PM,53.1,Mostly Cloudy,negative
20170309,7:51 PM,52,Mostly Cloudy,negative
20170309,8:51 PM,51.1,Overcast,negative
20170309,9:51 PM,48.9,Overcast,negative
20170309,10:51 PM,48.9,Overcast,negative
20170309,11:51 PM,48,Overcast,negative
20170310,12:51 AM,46.9,Partly Cloudy,neutral
20170310,1:51 AM,45,Mostly Cloudy,negative
20170310,2:51 AM,44.1,Mostly Cloudy,negative
20170310,3:51 AM,42.1,Overcast,negative
20170310,4:51 AM,42.1,Overcast,negative
20170310,5:51 AM,37.9,Overcast,negative
20170310,6:51 AM,36,Overcast,negative
20170310,7:00 AM,35.1,Light Snow,negative
20170310,7:05 AM,34,Light Snow,negative
20170310,7:22 AM,33.1,Snow,negative
20170310,7:31 AM,33.1,Snow,negative
20170310,7:51 AM,33.1,Snow,negative
20170310,8:51 AM,32,Snow,negative
20170310,9:51 AM,32,Snow,negative
20170310,10:51 AM,32,Heavy Snow,negative
20170310,11:51 AM,32,Snow,negative
20170310,12:20 PM,32,Light Snow,negative
20170310,12:31 PM,32,Light Snow,negative
20170310,12:51 PM,32,Light Snow,negative
20170310,12:59 PM,32,Light Snow,negative
20170310,1:04 PM,32,Light Snow,negative
20170310,1:21 PM,32,Light Snow,negative
20170310,1:26 PM,32,Light Snow,negative
20170310,1:39 PM,32,Light Snow,negative
20170310,1:47 PM,33.8,Light Snow,negative
20170310,1:51 PM,33.1,Light Snow,negative
20170310,2:03 PM,33.1,Overcast,negative
20170310,2:51 PM,35.1,Scattered Clouds,neutral
20170310,3:51 PM,36,Mostly Cloudy,negative
20170310,4:51 PM,36,Partly Cloudy,neutral
20170310,5:51 PM,34,Mostly Cloudy,negative
20170310,6:51 PM,32,Partly Cloudy,neutral
20170310,7:51 PM,30.9,Clear,positive
20170310,8:51 PM,28.9,Overcast,negative
20170310,9:51 PM,27,Clear,positive
20170310,10:51 PM,25,Clear,positive
20170310,11:51 PM,23,Partly Cloudy,neutral
20170311,12:51 AM,21.9,Clear,positive
20170311,1:51 AM,19.9,Clear,positive
20170311,2:51 AM,19,Clear,positive
20170311,3:51 AM,18,Clear,positive
20170311,4:51 AM,18,Clear,positive
20170311,5:51 AM,18,Mostly Cloudy,negative
20170311,6:51 AM,17.1,Mostly Cloudy,negative
20170311,7:51 AM,19,Overcast,negative
20170311,8:51 AM,19.9,Overcast,negative
20170311,9:51 AM,21,Overcast,negative
20170311,10:51 AM,21.9,Overcast,negative
20170311,11:51 AM,23,Overcast,negative
20170311,12:51 PM,26.1,Mostly Cloudy,negative
20170311,1:51 PM,26.1,Overcast,negative
20170311,2:51 PM,27,Overcast,negative
20170311,3:51 PM,28,Overcast,negative
20170311,4:51 PM,26.1,Overcast,negative
20170311,5:51 PM,26.1,Mostly Cloudy,negative
20170311,6:51 PM,25,Partly Cloudy,neutral
20170311,7:51 PM,25,Mostly Cloudy,negative
20170311,8:51 PM,24.1,Clear,positive
20170311,9:51 PM,23,Clear,positive
20170311,10:51 PM,21.9,Clear,positive
20170311,11:51 PM,21.9,Clear,positive
20170312,12:51 AM,21.9,Clear,positive
20170312,1:51 AM,21,Clear,positive
20170312,3:51 AM,21,Clear,positive
20170312,4:51 AM,21,Partly Cloudy,neutral
20170312,5:51 AM,19.9,Clear,positive
20170312,6:51 AM,19,Clear,positive
20170312,7:51 AM,19,Clear,positive
20170312,8:51 AM,19.9,Clear,positive
20170312,9:51 AM,21,Clear,positive
20170312,10:51 AM,23,Partly Cloudy,neutral
20170312,11:51 AM,25,Scattered Clouds,neutral
20170312,12:51 PM,27,Partly Cloudy,neutral
20170312,1:51 PM,27,Mostly Cloudy,negative
20170312,2:51 PM,28,Scattered Clouds,neutral
20170312,3:51 PM,28.9,Clear,positive
20170312,4:51 PM,28.9,Clear,positive
20170312,5:51 PM,28,Clear,positive
20170312,6:51 PM,28,Clear,positive
20170312,7:51 PM,27,Clear,positive
20170312,8:51 PM,27,Clear,positive
20170312,9:51 PM,26.1,Clear,positive
20170312,10:51 PM,25,Clear,positive
20170312,11:51 PM,23,Clear,positive
20170312,12:51 AM,21.9,Clear,positive
20170313,12:51 AM,21.9,Clear,positive
20170313,1:51 AM,21.9,Clear,positive
20170313,2:51 AM,21,Clear,positive
20170313,3:51 AM,21,Clear,positive
20170313,4:51 AM,19.9,Clear,positive
20170313,5:51 AM,19.9,Clear,positive
20170313,6:51 AM,19.9,Clear,positive
20170313,7:51 AM,19.9,Clear,positive
20170313,8:51 AM,21,Clear,positive
20170313,9:51 AM,23,Clear,positive
20170313,10:51 AM,24.1,Clear,positive
20170313,11:51 AM,27,Clear,positive
20170313,12:51 PM,32,Clear,positive
20170313,1:51 PM,33.1,Clear,positive
20170313,2:51 PM,34,Clear,positive
20170313,3:51 PM,33.1,Clear,positive
20170313,4:51 PM,35.1,Clear,positive
20170313,5:51 PM,33.1,Clear,positive
20170313,6:51 PM,30.9,Clear,positive
20170313,7:51 PM,30,Scattered Clouds,neutral
20170313,8:51 PM,32,Overcast,negative
20170313,9:51 PM,32,Overcast,negative
20170313,10:51 PM,32,Overcast,negative
20170313,11:51 PM,30.9,Overcast,negative
20170314,12:51 AM,30.9,Overcast,negative
20170314,1:38 AM,30.9,Light Snow,negative
20170314,1:47 AM,30.2,Light Snow,negative
20170314,1:51 AM,30,Light Snow,negative
20170314,2:04 AM,28.9,Light Snow,negative
20170314,2:14 AM,28.9,Light Snow,negative
20170314,2:32 AM,28,Snow,negative
20170314,2:51 AM,28,Light Snow,negative
20170314,3:51 AM,28.9,Snow,negative
20170314,4:51 AM,28.9,Snow,negative
20170314,5:51 AM,28,Snow,negative
20170314,6:51 AM,28,Snow,negative
20170314,7:09 AM,28,Light Snow,negative
20170314,7:22 AM,28,Light Snow,negative
20170314,7:51 AM,28,Light Snow,negative
20170314,8:51 AM,28,Light Snow,negative
20170314,9:51 AM,28,Light Freezing Fog,negative
20170314,10:18 AM,28,Light Freezing Fog,negative
20170314,10:51 AM,28.9,Light Snow,negative
20170314,11:42 AM,30.9,Light Snow,negative
20170314,11:51 AM,30.9,Overcast,negative
20170314,12:16 PM,30.9,Overcast,negative
20170314,12:51 PM,30,Light Freezing Fog,negative
20170314,1:51 PM,30.9,Light Snow,negative
20170314,2:51 PM,28,Light Snow,negative
20170314,3:08 PM,28,Light Snow,negative
20170314,3:51 PM,28,Light Snow,negative
20170314,4:09 PM,28.9,Overcast,negative
20170314,4:11 PM,28.9,Overcast,negative
20170314,4:22 PM,30,Overcast,negative
20170314,4:29 PM,28.9,Overcast,negative
20170314,5:51 PM,30,Light Snow,negative
20170314,6:02 PM,30,Light Snow,negative
20170314,6:09 PM,30,Light Snow,negative
20170314,6:18 PM,28.9,Haze,neutral
20170314,6:51 PM,30,Overcast,negative
20170314,7:01 PM,30.9,Overcast,negative
20170314,7:51 PM,30,Overcast,negative
20170314,8:51 PM,28.9,Overcast,negative
20170314,9:51 PM,25,Clear,positive
20170314,10:51 PM,23,Scattered Clouds,neutral
20170314,11:51 PM,21,Scattered Clouds,neutral
20170315,12:51 AM,21,Clear,positive
20170315,1:51 AM,21,Clear,positive
20170315,2:51 AM,21,Clear,positive
20170315,3:51 AM,21,Clear,positive
20170315,4:51 AM,21,Clear,positive
20170315,5:51 AM,19.9,Clear,positive
20170315,6:51 AM,19.9,Scattered Clouds,neutral
20170315,7:51 AM,21,Mostly Cloudy,negative
20170315,8:51 AM,21.9,Mostly Cloudy,negative
20170315,9:51 AM,23,Overcast,negative
20170315,10:51 AM,23,Overcast,negative
20170315,11:51 AM,23,Overcast,negative
20170315,12:51 PM,24.1,Overcast,negative
20170315,1:51 PM,25,Overcast,negative
20170315,2:51 PM,25,Overcast,negative
20170315,3:51 PM,25,Overcast,negative
20170315,4:51 PM,25,Overcast,negative
20170315,5:51 PM,25,Overcast,negative
20170315,6:51 PM,26.1,Overcast,negative
20170315,7:51 PM,26.1,Overcast,negative
20170315,8:51 PM,26.1,Overcast,negative
20170315,9:51 PM,26.1,Partly Cloudy,neutral
20170315,10:51 PM,25,Mostly Cloudy,negative
20170315,11:51 PM,26.1,Clear,positive
20170316,12:51 AM,26.1,Overcast,negative
20170316,1:51 AM,26.1,Clear,positive
20170316,2:51 AM,25,Clear,positive
20170316,3:51 AM,25,Clear,positive
20170316,4:51 AM,25,Clear,positive
20170316,5:51 AM,24.1,Clear,positive
20170316,6:51 AM,24.1,Clear,positive
20170316,7:51 AM,24.1,Clear,positive
20170316,8:51 AM,25,Clear,positive
20170316,9:51 AM,27,Clear,positive
20170316,10:51 AM,30,Partly Cloudy,neutral
20170316,11:51 AM,32,Clear,positive
20170316,12:51 PM,34,Clear,positive
20170316,1:51 PM,35.1,Partly Cloudy,neutral
20170316,2:51 PM,37,Partly Cloudy,neutral
20170316,3:51 PM,37.9,Clear,positive
20170316,4:51 PM,39,Clear,positive
20170316,5:51 PM,39,Clear,positive
20170316,6:51 PM,37.9,Clear,positive
20170316,7:51 PM,37,Clear,positive
20170316,8:51 PM,37,Clear,positive
20170316,9:51 PM,35.1,Clear,positive
20170316,10:51 PM,33.1,Clear,positive
20170316,11:51 PM,33.1,Scattered Clouds,neutral
20170317,12:51 AM,33.1,Clear,positive
20170317,1:51 AM,33.1,Partly Cloudy,neutral
20170317,2:51 AM,32,Clear,positive
20170317,3:51 AM,30.9,Clear,positive
20170317,4:51 AM,30.9,Clear,positive
20170317,5:51 AM,30,Clear,positive
20170317,6:51 AM,30,Clear,positive
20170317,7:51 AM,30,Clear,positive
20170317,8:51 AM,30.9,Clear,positive
20170317,9:51 AM,32,Clear,positive
20170317,10:51 AM,34,Clear,positive
20170317,11:51 AM,37,Clear,positive
20170317,12:51 PM,39.9,Clear,positive
20170317,1:51 PM,41,Clear,positive
20170317,2:51 PM,44.1,Clear,positive
20170317,3:51 PM,46,Clear,positive
20170317,4:51 PM,46,Clear,positive
20170317,5:51 PM,46,Clear,positive
20170317,6:51 PM,44.1,Clear,positive
20170317,7:51 PM,43,Clear,positive
20170317,8:51 PM,41,Clear,positive
20170317,9:51 PM,41,Clear,positive
20170317,10:51 PM,39,Clear,positive
20170317,11:51 PM,39,Clear,positive
20170318,12:51 AM,37.9,Clear,positive
20170318,1:51 AM,37.9,Clear,positive
20170318,2:51 AM,36,Clear,positive
20170318,3:51 AM,37,Clear,positive
20170318,4:51 AM,36,Clear,positive
20170318,5:51 AM,35.1,Clear,positive
20170318,6:51 AM,35.1,Overcast,negative
20170318,7:51 AM,36,Overcast,negative
20170318,8:51 AM,36,Overcast,negative
20170318,9:51 AM,35.1,Overcast,negative
20170318,10:51 AM,35.1,Overcast,negative
20170318,11:51 AM,35.1,Overcast,negative
20170318,12:12 PM,34,Light Snow,negative
20170318,12:25 PM,35.1,Light Snow,negative
20170318,12:36 PM,35.1,Overcast,negative
20170318,12:51 PM,36,Overcast,negative
20170318,1:51 PM,36,Overcast,negative
20170318,2:51 PM,36,Overcast,negative
20170318,3:16 PM,36,Overcast,negative
20170318,3:51 PM,35.1,Overcast,negative
20170318,4:02 PM,35.1,Overcast,negative
20170318,4:15 PM,35.1,Overcast,negative
20170318,4:51 PM,35.1,Overcast,negative
20170318,5:51 PM,34,Overcast,negative
20170318,6:10 PM,34,Overcast,negative
20170318,6:36 PM,34,Light Snow,negative
20170318,6:51 PM,34,Light Snow,negative
20170318,6:58 PM,34,Light Snow,negative
20170318,7:05 PM,34,Light Snow,negative
20170318,7:51 PM,34,Overcast,negative
20170318,8:12 PM,34,Overcast,negative
20170318,8:51 PM,35.1,Overcast,negative
20170318,9:51 PM,36,Overcast,negative
20170318,10:51 PM,36,Overcast,negative
20170318,11:51 PM,36,Overcast,negative
20170319,12:51 AM,35.1,Overcast,negative
20170319,1:51 AM,35.1,Overcast,negative
20170319,2:51 AM,35.1,Overcast,negative
20170319,3:25 AM,34,Overcast,negative
20170319,3:51 AM,35.1,Overcast,negative
20170319,4:03 AM,35.1,Overcast,negative
20170319,4:27 AM,35.1,Overcast,negative
20170319,4:51 AM,35.1,Overcast,negative
20170319,5:51 AM,34,Overcast,negative
20170319,5:58 AM,34,Overcast,negative
20170319,6:51 AM,34,Mostly Cloudy,negative
20170319,7:51 AM,34,Clear,positive
20170319,8:51 AM,36,Clear,positive
20170319,9:51 AM,37,Clear,positive
20170319,10:51 AM,39.9,Mostly Cloudy,negative
20170319,11:51 AM,42.1,Clear,positive
20170319,12:51 PM,44.1,Clear,positive
20170319,1:51 PM,45,Clear,positive
20170319,2:51 PM,46,Clear,positive
20170319,3:51 PM,46.9,Clear,positive
20170319,4:51 PM,46,Clear,positive
20170319,5:51 PM,46,Clear,positive
20170319,6:51 PM,45,Clear,positive
20170319,7:51 PM,43,Clear,positive
20170319,8:51 PM,42.1,Clear,positive
20170319,9:51 PM,41,Clear,positive
20170319,10:51 PM,39.9,Clear,positive
20170319,11:51 PM,39,Clear,positive
20170320,12:51 AM,37.9,Clear,positive
20170320,1:51 AM,37,Clear,positive
20170320,2:51 AM,37,Clear,positive
20170320,3:51 AM,36,Clear,positive
20170320,4:51 AM,34,Clear,positive
20170320,5:51 AM,34,Clear,positive
20170320,6:51 AM,33.1,Clear,positive
20170320,7:51 AM,34,Clear,positive
20170320,8:51 AM,35.1,Clear,positive
20170320,9:51 AM,37,Clear,positive
20170320,10:51 AM,39.9,Clear,positive
20170320,11:51 AM,44.1,Clear,positive
20170320,12:51 PM,46,Clear,positive
20170320,1:51 PM,48,Clear,positive
20170320,2:51 PM,48.9,Clear,positive
20170320,3:51 PM,50,Clear,positive
20170320,4:51 PM,50,Mostly Cloudy,negative
20170320,5:51 PM,51.1,Mostly Cloudy,negative
20170320,6:51 PM,50,Overcast,negative
20170320,7:51 PM,50,Mostly Cloudy,negative
20170320,8:51 PM,48,Partly Cloudy,neutral
20170320,9:51 PM,46,Overcast,negative
20170320,10:51 PM,46,Overcast,negative
20170320,11:51 PM,45,Overcast,negative
20170321,12:51 AM,45,Overcast,negative
20170321,1:51 AM,44.1,Overcast,negative
20170321,2:51 AM,43,Partly Cloudy,neutral
20170321,3:51 AM,43,Overcast,negative
20170321,4:51 AM,43,Mostly Cloudy,negative
20170321,5:51 AM,43,Overcast,negative
20170321,6:51 AM,43,Overcast,negative
20170321,7:51 AM,43,Overcast,negative
20170321,8:51 AM,44.1,Overcast,negative
20170321,9:51 AM,46,Overcast,negative
20170321,10:51 AM,48,Mostly Cloudy,negative
20170321,11:51 AM,48.9,Overcast,negative
20170321,12:51 PM,50,Scattered Clouds,neutral
20170321,1:51 PM,52,Clear,positive
20170321,2:51 PM,57,Clear,positive
20170321,3:51 PM,57.9,Clear,positive
20170321,4:51 PM,57.9,Clear,positive
20170321,5:51 PM,57.9,Clear,positive
20170321,6:51 PM,57,Clear,positive
20170321,7:51 PM,55,Clear,positive
20170321,8:51 PM,55,Partly Cloudy,neutral
20170321,9:51 PM,55,Overcast,negative
20170321,10:51 PM,53.1,Overcast,negative
20170321,11:51 PM,51.1,Partly Cloudy,neutral
20170322,12:51 AM,50,Overcast,negative
20170322,1:51 AM,48,Partly Cloudy,neutral
20170322,2:51 AM,48,Partly Cloudy,neutral
20170322,3:51 AM,44.1,Clear,positive
20170322,4:51 AM,43,Clear,positive
20170322,5:51 AM,39.9,Clear,positive
20170322,6:51 AM,39,Clear,positive
20170322,7:51 AM,36,Clear,positive
20170322,8:51 AM,36,Clear,positive
20170322,9:51 AM,35.1,Unknown,neutral
20170322,10:51 AM,33.1,Clear,positive
20170322,11:51 AM,33.1,Clear,positive
20170322,12:51 PM,34,Clear,positive
20170322,1:51 PM,32,Clear,positive
20170322,2:51 PM,33.1,Clear,positive
20170322,3:51 PM,32,Clear,positive
20170322,4:51 PM,32,Clear,positive
20170322,5:51 PM,30.9,Clear,positive
20170322,6:51 PM,30,Clear,positive
20170322,7:51 PM,28.9,Clear,positive
20170322,8:51 PM,28,Clear,positive
20170322,9:51 PM,26.1,Clear,positive
20170322,10:51 PM,25,Clear,positive
20170322,11:51 PM,24.1,Clear,positive
20170323,12:51 AM,24.1,Clear,positive
20170323,1:51 AM,23,Clear,positive
20170323,2:51 AM,23,Clear,positive
20170323,3:51 AM,23,Clear,positive
20170323,4:51 AM,23,Clear,positive
20170323,5:51 AM,23,Clear,positive
20170323,6:51 AM,23,Clear,positive
20170323,7:51 AM,24.1,Clear,positive
20170323,8:51 AM,25,Clear,positive
20170323,9:51 AM,27,Clear,positive
20170323,10:51 AM,30.9,Clear,positive
20170323,11:51 AM,32,Clear,positive
20170323,12:51 PM,37,Clear,positive
20170323,1:51 PM,37.9,Clear,positive
20170323,2:51 PM,39.9,Clear,positive
20170323,3:51 PM,41,Clear,positive
20170323,4:51 PM,42.1,Clear,positive
20170323,5:51 PM,42.1,Clear,positive
20170323,6:51 PM,41,Clear,positive
20170323,7:51 PM,39.9,Clear,positive
20170323,8:51 PM,39.9,Clear,positive
20170323,9:51 PM,39.9,Clear,positive
20170323,10:51 PM,37.9,Clear,positive
20170323,11:51 PM,37.9,Clear,positive
20170324,12:51 AM,37.9,Clear,positive
20170324,1:51 AM,37,Clear,positive
20170324,2:51 AM,39,Clear,positive
20170324,3:51 AM,37,Clear,positive
20170324,4:51 AM,37,Clear,positive
