date_hour,date_min,sentiment,web_url,date,id
21,56,0,https://www.nytimes.com/2017/04/27/theater/whats-new-in-nyc-theater.html,4/27/2017,5902690e95d0e024b586dc58
21,55,0,https://www.nytimes.com/2017/04/27/briefing/republicans-flynn-syria.html,4/27/2017,590268dd95d0e024b586dc57
21,39,1,https://www.nytimes.com/interactive/2017/04/27/well/family/27well_phone.html,4/27/2017,590858be95d0e024b586e717
21,27,-1,https://www.nytimes.com/2017/04/27/us/keystone-pipeline-nebraska.html,4/27/2017,5902622e95d0e024b586dc44
21,26,0,https://www.nytimes.com/2017/04/27/sports/hockey/usa-hockey-executive-director-pat-kelleher.html,4/27/2017,5902621495d0e024b586dc43
21,17,0,https://www.nytimes.com/2017/04/27/science/glow-in-the-dark-mushrooms-bioluminescence.html,4/27/2017,59025feb95d0e024b586dc3c
21,5,0,https://www.nytimes.com/2017/04/27/nyregion/new-york-firefighters-say-a-final-goodbye-to-a-brother-in-blue.html,4/27/2017,59025d3d95d0e024b586dc30
21,1,-1,https://www.nytimes.com/2017/04/27/movies/casting-jonbenet-review-jonbenet-ramsey.html,4/27/2017,59025c7495d0e024b586dc2e
21,0,0,https://www.nytimes.com/2017/04/27/books/review/3-books-tell-the-legacies-of-legends.html,4/27/2017,59025be395d0e024b586dc28
20,54,0,https://www.nytimes.com/2017/04/27/arts/design/where-art-and-technology-collide.html,4/27/2017,59025a9295d0e024b586dc25
20,53,0,https://www.nytimes.com/2017/04/27/movies/the-circle-review-emma-watson-tom-hanks.html,4/27/2017,59025a7195d0e024b586dc24
20,53,0,https://www.nytimes.com/2017/04/27/arts/design/my-little-exploding-stars-bridget-donahue-calls-her-artists.html,4/27/2017,59025a7195d0e024b586dc23
20,53,1,https://www.nytimes.com/2017/04/27/arts/design/korakrit-arunanondchai-clearing-gallery-bushwick.html,4/27/2017,59025a4895d0e024b586dc22
20,52,0,https://www.nytimes.com/2017/04/27/arts/design/becky-susss-painted-memories-have-a-solo-show-in-chelsea.html,4/27/2017,59025a1c95d0e024b586dc21
20,49,1,https://www.nytimes.com/2017/04/27/movies/boone-review.html,4/27/2017,5902597a95d0e024b586dc1f
20,48,0,https://www.nytimes.com/2017/04/27/movies/busters-mal-heart-review-rami-malek.html,4/27/2017,5902591595d0e024b586dc1c
20,45,0,https://www.nytimes.com/2017/04/27/sports/nfl-draft-round-1.html,4/27/2017,5902585b95d0e024b586dc1b
20,41,0,https://www.nytimes.com/2017/04/27/movies/justice-league-spider-man-wonder-woman.html,4/27/2017,5902578795d0e024b586dc19
20,40,1,https://www.nytimes.com/2017/04/27/upshot/the-gop-health-bill-is-alive-again-heres-a-quick-way-to-catch-up.html,4/27/2017,5902573d95d0e024b586dc18
20,36,0,https://www.nytimes.com/2017/04/27/nyregion/dietls-swipe-at-judge-and-mayors-wife-may-cloud-his-gop-mayoral-bid.html,4/27/2017,5902565895d0e024b586dc13
20,34,0,https://www.nytimes.com/2017/04/27/watching/what-to-watch-catastrophe.html,4/27/2017,590255cc95d0e024b586dc10
20,33,1,https://www.nytimes.com/2017/04/27/business/economy/state-local-income-tax-deduction.html,4/27/2017,590255b295d0e024b586dc0e
20,31,-1,https://www.nytimes.com/2017/04/27/movies/a-dark-song-review.html,4/27/2017,5902553595d0e024b586dc0c
20,30,0,https://www.nytimes.com/2017/04/27/arts/music/review-natalie-dessay-carnegie-hall-after-opera-left-her.html,4/27/2017,590254e695d0e024b586dc0a
20,29,0,https://www.nytimes.com/2017/04/27/movies/harold-and-lillian-review.html,4/27/2017,590254be95d0e024b586dc09
20,25,0,https://www.nytimes.com/2017/04/27/opinion/400000-for-one-speech-for-ex-presidents-it-is-now-the-norm.html,4/27/2017,590253be95d0e024b586dc07
20,22,-1,https://www.nytimes.com/2017/04/27/movies/la-92-review.html,4/27/2017,5902530f95d0e024b586dc04
20,19,0,https://www.nytimes.com/2017/04/27/movies/nise-review.html,4/27/2017,5902524795d0e024b586dc01
20,18,-1,https://www.nytimes.com/2017/04/27/movies/one-week-and-a-day-review.html,4/27/2017,5902520195d0e024b586dbfd
20,17,-1,https://www.nytimes.com/2017/04/27/movies/rupture-review.html,4/27/2017,590251ca95d0e024b586dbfc
20,15,-1,https://www.nytimes.com/2017/04/27/movies/natasha-review.html,4/27/2017,5902516b95d0e024b586dbf9
20,9,-1,https://www.nytimes.com/2017/04/27/sports/football/ny-giants-first-round-pick.html,4/27/2017,5902500495d0e024b586dbf3
19,53,-1,https://www.nytimes.com/2017/04/27/briefing/damascus-trump-tax-cut-north-korea-your-morning-briefing.html,4/27/2017,59024c5395d0e024b586dbec
19,51,0,https://www.nytimes.com/2017/04/27/business/economy/nafta-impact-industries-cars-agriculture-apparel-pharmaceuticals.html,4/27/2017,59024bc695d0e024b586dbeb
19,50,-1,https://www.nytimes.com/2017/04/27/us/politics/fact-check-trump-border-wall-mexico.html,4/27/2017,59024ba295d0e024b586dbea
19,47,0,https://www.nytimes.com/2017/04/27/opinion/how-trumps-tax-plan-affects-businesses-him-and-us.html,4/27/2017,59024abd95d0e024b586dbe9
19,40,0,https://www.nytimes.com/2017/04/27/opinion/sunday/why-is-asian-salad-still-on-the-menu.html,4/27/2017,5902491e95d0e024b586dbe3
19,39,0,https://www.nytimes.com/2017/04/27/dining/wine-school-assignment-riesling-spatlese.html,4/27/2017,590248e095d0e024b586dbe1
19,39,0,https://www.nytimes.com/2017/04/27/dining/wine-school-lambrusco.html,4/27/2017,590248e095d0e024b586dbe0
19,32,1,https://www.nytimes.com/2017/04/27/world/americas/only-captivity-will-save-the-vaquita-experts-say.html,4/27/2017,5902476d95d0e024b586dbdc
19,30,-1,https://www.nytimes.com/2017/04/27/world/africa/ghana-visa-fraud-parliament.html,4/27/2017,590246cf95d0e024b586dbda
19,28,1,https://www.nytimes.com/2017/04/27/books/review/10-new-books-we-recommend-this-week.html,4/27/2017,5902467695d0e024b586dbd9
19,25,1,https://www.nytimes.com/2017/04/27/business/united-david-dao-settlement.html,4/27/2017,590245a895d0e024b586dbd4
19,21,1,https://www.nytimes.com/2017/04/27/world/middleeast/pope-francis-egypt.html,4/27/2017,590244eb95d0e024b586dbd2
19,20,-1,https://www.nytimes.com/2017/04/27/dining/together-restaurant-review-burmese-food.html,4/27/2017,5902448a95d0e024b586dbd1
19,20,0,https://www.nytimes.com/slideshow/2017/04/27/dining/together.html,4/27/2017,5902448a95d0e024b586dbd0
19,6,1,https://www.nytimes.com/2017/04/27/opinion/free-speech-at-nyu.html,4/27/2017,5902415495d0e024b586dbc7
19,4,1,https://www.nytimes.com/2017/04/27/us/groveland-four-apology-florida.html,4/27/2017,590240d195d0e024b586dbc4
19,4,-1,https://www.nytimes.com/2017/04/27/nyregion/in-connecticut-murder-case-a-fitbit-is-a-silent-witness.html,4/27/2017,590240a995d0e024b586dbc2
19,3,0,https://www.nytimes.com/2017/04/27/us/politics/first-100-days-donald-trump.html,4/27/2017,5902408695d0e024b586dbc1
19,0,0,https://www.nytimes.com/2017/04/27/books/review/paperback-row.html,4/27/2017,59023fbc95d0e024b586dbbf
18,53,0,https://www.nytimes.com/interactive/2017/science/cassini-saturn-rings.html,4/27/2017,59023e3e95d0e024b586dbb9
18,34,0,https://www.nytimes.com/2017/04/27/business/economy/trump-alternative-minimum-tax.html,4/27/2017,590239dd95d0e024b586dbb3
18,32,0,https://www.nytimes.com/2017/04/27/books/review/sketchbook-les-belles-images-simone-de-beauvoir.html,4/27/2017,5902394995d0e024b586dbb1
18,31,0,https://www.nytimes.com/2017/04/27/science/ap-us-sci-eclipse-stamp.html,4/27/2017,59088fb795d0e024b586e7b0
18,5,0,https://www.nytimes.com/2017/04/27/fashion/weddings/ann-hood-marries-michael-ruhlman-writers.html,4/27/2017,590232eb95d0e024b586dba0
18,1,0,https://www.nytimes.com/2017/04/27/science/horses-genetics-domestication-scythians.html,4/27/2017,590231fa95d0e024b586db9a
18,0,-1,https://www.nytimes.com/2017/04/27/science/ancient-human-dna-cave-dirt.html,4/27/2017,590231ba95d0e024b586db97
17,54,0,https://www.nytimes.com/2017/04/27/opinion/the-readers-turn-grading-trumps-first-100-days.html,4/27/2017,5902304e95d0e024b586db95
17,53,0,https://www.nytimes.com/2017/04/27/climate/whales-atlantic-mass-dieoff-noaa.html,4/27/2017,5902301a95d0e024b586db94
17,51,1,https://www.nytimes.com/2017/04/27/world/asia/china-eb-5-golden-visa.html,4/27/2017,59022fc195d0e024b586db92
17,48,-1,https://www.nytimes.com/2017/04/27/sports/baseball/noah-syndergaard-mets-arm-discomfort.html,4/27/2017,59022edc95d0e024b586db90
17,37,0,https://www.nytimes.com/2017/04/27/us/politics/white-house-tax-plan.html,4/27/2017,59022c4e95d0e024b586db86
17,31,-1,https://www.nytimes.com/2017/04/27/technology/daily-report-time-for-another-net-neutrality-fight.html,4/27/2017,59022ae595d0e024b586db82
17,28,-1,https://www.nytimes.com/2017/04/27/us/politics/trump-legal-defeats.html,4/27/2017,59022a4295d0e024b586db7f
17,23,1,https://www.nytimes.com/2017/04/27/sports/tennis/maria-sharapova-porsche-grand-prix.html,4/27/2017,5902290195d0e024b586db7a
17,13,0,https://www.nytimes.com/2017/04/27/arts/television/downton-abbey-the-exhibition-to-tour-the-modern-world.html,4/27/2017,590226ab95d0e024b586db72
17,1,0,https://www.nytimes.com/2017/04/27/arts/design/new-yorks-crystal-palace-a-fleeting-monument-to-conspicuous-consumption.html,4/27/2017,5902241195d0e024b586db6b
16,57,-1,https://www.nytimes.com/2017/04/27/us/in-area-near-arkansas-prison-an-execution-is-the-one-were-waiting-on.html,4/27/2017,5902231295d0e024b586db67
16,39,-1,https://www.nytimes.com/2017/04/27/world/europe/uk-parliament-arrest.html,4/27/2017,59021ee295d0e024b586db5a
16,34,0,https://www.nytimes.com/2017/04/27/sports/basketball/porzingis-knicks-phil-jackson.html,4/27/2017,59021da495d0e024b586db53
16,33,1,https://www.nytimes.com/2017/04/27/sports/football/ny-jets-first-round-draft-pick.html,4/27/2017,5902359d95d0e024b586dba9
16,32,0,https://www.nytimes.com/2017/04/27/upshot/art-of-the-bluff-the-limits-of-trumps-negotiation-strategy.html,4/27/2017,59021d2495d0e024b586db50
16,28,0,https://www.nytimes.com/2017/04/27/watching/twin-peaks-how-to-watch-guide.html,4/27/2017,59021c3495d0e024b586db4b
16,28,1,https://www.nytimes.com/2017/04/27/arts/design/toy-boats-and-teacups-are-an-artists-treasure.html,4/27/2017,59021c1d95d0e024b586db4a
16,28,0,https://www.nytimes.com/2017/04/27/opinion/ann-coulters-free-speech.html,4/27/2017,59021c1895d0e024b586db48
16,24,0,https://www.nytimes.com/2017/04/27/business/media/jesse-watters-ivanka-trump.html,4/27/2017,59021b4395d0e024b586db43
16,23,0,https://www.nytimes.com/2017/04/27/technology/personaltech/keyboard-shortcuts.html,4/27/2017,59021b1095d0e024b586db42
16,20,0,https://www.nytimes.com/2017/04/27/opinion/obamas-expensive-speech.html,4/27/2017,59021a5695d0e024b586db41
16,18,0,https://www.nytimes.com/2017/04/27/world/middleeast/palestinian-authority-hamas-gaza-electricity.html,4/27/2017,59021a0195d0e024b586db3f
15,59,0,https://www.nytimes.com/2017/04/27/opinion/trump-isnt-anti-lgbt.html,4/27/2017,5902155e95d0e024b586db31
15,57,0,https://www.nytimes.com/2017/04/27/world/europe/angela-merkel-germany-britain-brexit.html,4/27/2017,5902150b95d0e024b586db2e
15,57,1,https://www.nytimes.com/2017/04/27/world/americas/mexico-trump-nafta-trade.html,4/27/2017,590214e695d0e024b586db2b
15,55,0,https://www.nytimes.com/2017/04/27/arts/design/mark-bradford-venice-biennale.html,4/27/2017,5902147795d0e024b586db2a
15,54,-1,https://www.nytimes.com/2017/04/27/business/economy/trump-tax-plan-deficit-column.html,4/27/2017,5902145a95d0e024b586db28
15,49,0,https://www.nytimes.com/2017/04/27/arts/television/bbc-dad-cartoon.html,4/27/2017,5902131995d0e024b586db27
15,45,-1,https://www.nytimes.com/2017/04/27/automobiles/wheels/automobile-repair-jobs.html,4/27/2017,5902122d95d0e024b586db1e
15,42,-1,https://www.nytimes.com/2017/04/27/world/asia/philippines-mining-environment.html,4/27/2017,5902116895d0e024b586db19
15,35,0,https://www.nytimes.com/2017/04/27/nyregion/william-tolley-firefighter-funeral.html,4/27/2017,59020fda95d0e024b586db17
15,32,0,https://www.nytimes.com/2017/04/27/sports/hockey/nhl-playoffs-oilers-ducks-predators-blues.html,4/27/2017,59020efb95d0e024b586db0f
15,30,1,https://www.nytimes.com/2017/04/27/theater/james-earl-jones-to-receive-lifetime-achievement-tony-award.html,4/27/2017,59020ea495d0e024b586db0d
15,15,0,https://www.nytimes.com/2017/04/27/insider/1913-2017-the-record-of-the-newspaper-of-record.html,4/27/2017,59020b0e95d0e024b586daf9
15,12,1,https://www.nytimes.com/2017/04/27/arts/television/dear-white-people-netflix-review.html,4/27/2017,59020a7b95d0e024b586daf8
15,1,0,https://www.nytimes.com/2017/04/27/style/new-york-design-destinations-you-cant-miss-this-month.html,4/27/2017,590207d795d0e024b586daf4
14,54,0,https://www.nytimes.com/2017/04/27/world/europe/turkey-russian-ship-collision.html,4/27/2017,5902064695d0e024b586daec
14,45,-1,https://www.nytimes.com/2017/04/27/us/politics/two-us-service-members-killed-in-afghanistan-pentagon-says.html,4/27/2017,5902041d95d0e024b586dae4
14,44,0,https://www.nytimes.com/2017/04/27/science/plastic-eating-caterpillar.html,4/27/2017,590203ba95d0e024b586dae2
14,39,0,https://www.nytimes.com/2017/04/27/technology/new-york-startups-hardware-brooklyn.html,4/27/2017,590202bf95d0e024b586dadf
14,25,0,https://www.nytimes.com/2017/04/27/us/politics/michael-flynn-trump-investigation-defense-department.html,4/27/2017,5901ff4c95d0e024b586dad5
14,21,0,https://www.nytimes.com/2017/04/27/nyregion/amtrak-penn-station-repairs.html,4/27/2017,5901fe5b95d0e024b586dad2
14,15,0,https://www.nytimes.com/2017/04/27/opinion/dont-let-the-nypd-co-opt-body-cameras.html,4/27/2017,5901fd0295d0e024b586dacd
13,34,0,https://www.nytimes.com/2017/04/27/opinion/how-macron-would-fix-the-french-economy.html,4/27/2017,5901f37095d0e024b586daaa
13,30,-1,https://www.nytimes.com/2017/04/27/world/asia/north-korea-south-tensions.html,4/27/2017,5901f28495d0e024b586daa7
13,29,-1,https://www.nytimes.com/2017/04/27/world/africa/court-habre-chad.html,4/27/2017,5901f23d95d0e024b586daa5
13,14,0,https://www.nytimes.com/2017/04/27/magazine/barry-jenkins-on-life-post-oscars.html,4/27/2017,5901eed395d0e024b586da9b
13,5,0,https://www.nytimes.com/2017/04/27/us/california-today-prehistoric-humans.html,4/27/2017,5901eca995d0e024b586da92
13,0,0,https://www.nytimes.com/2017/04/27/us/politics/republicans-propose-short-term-funding-plan-to-avert-shutdown.html,4/27/2017,5901eb6f95d0e024b586da8d
13,0,-1,https://www.nytimes.com/2017/04/27/nyregion/why-the-brooklyn-queens-border-is-full-of-dead-people.html,4/27/2017,5901eb5995d0e024b586da8c
12,35,0,https://www.nytimes.com/interactive/2017/04/27/sports/football/nfl-draft-scouts.html,4/27/2017,5901e57795d0e024b586da7a
12,29,-1,https://www.nytimes.com/2017/04/27/world/europe/german-soldier-refugee-terror-attack.html,4/27/2017,5901e44295d0e024b586da74
12,19,-1,https://www.nytimes.com/2017/04/27/opinion/failing-the-mnuchin-test.html,4/27/2017,5901e1cf95d0e024b586da67
12,17,0,https://www.nytimes.com/2017/04/27/learning/the-eighth-annual-new-york-times-summer-reading-contest.html,4/27/2017,5901e15b95d0e024b586da60
12,16,-1,https://www.nytimes.com/2017/04/27/us/politics/trump-says-he-will-renegotiate-nafta-or-terminate-it.html,4/27/2017,5901e10395d0e024b586da5f
12,4,0,https://www.nytimes.com/2017/04/27/business/dealbook/movers-earnings-stocks-amazon-google-alphabet-microsoft-ford-lloyds.html,4/27/2017,5901de4095d0e024b586da58
12,0,0,https://www.nytimes.com/2017/04/27/theater/ten-years-later-a-one-woman-show-is-still-one-mans-work.html,4/27/2017,5901dd5f95d0e024b586da52
11,56,1,https://www.nytimes.com/2017/04/27/business/new-balance-china-trademark.html,4/27/2017,5901dc7995d0e024b586da4d
11,23,0,https://www.nytimes.com/2017/04/27/insider/in-arkansas-behind-the-executioners-shroud.html,4/27/2017,5901d4c795d0e024b586da36
11,12,0,https://www.nytimes.com/2017/04/27/world/europe/france-kosovo-ramush-haradinaj.html,4/27/2017,5901d22095d0e024b586da2e
11,0,0,https://www.nytimes.com/2017/04/27/nyregion/competitive-shopping-at-goodwill-grabbing-bargains-by-the-pound.html,4/27/2017,5901cf5395d0e024b586da25
11,0,-1,https://www.nytimes.com/2017/04/27/nyregion/robert-durst-susan-berman-murder-case.html,4/27/2017,5901cf5395d0e024b586da24
11,0,1,https://www.nytimes.com/2017/04/27/sports/football/myles-garrett-texas-am.html,4/27/2017,5901cf3695d0e024b586da22
10,34,-1,https://www.nytimes.com/2017/04/27/world/asia/hong-kong-protest-arrests-china.html,4/27/2017,5901c93b95d0e024b586da16
10,23,-1,https://www.nytimes.com/2017/04/27/world/middleeast/syria-damascus-airport-israel-hezbollah.html,4/27/2017,5901c69d95d0e024b586da0c
10,15,1,https://www.nytimes.com/2017/04/27/business/dealbook/trump-taxes-didi-chuxing.html,4/27/2017,5901c4de95d0e024b586da07
10,0,0,https://www.nytimes.com/2017/04/27/well/live/dealing-with-an-ostomy.html,4/27/2017,5901c13195d0e024b586d9fa
10,0,1,https://www.nytimes.com/2017/04/27/travel/where-to-celebrate-the-solar-eclipse-syzygy.html,4/27/2017,5901c12c95d0e024b586d9f9
10,0,1,https://www.nytimes.com/2017/04/27/well/move/winning-while-pregnant-how-athletes-do-it.html,4/27/2017,5901c12b95d0e024b586d9f8
9,59,0,https://www.nytimes.com/2017/04/27/nyregion/new-york-today-april-showers-may-flowers-kosciuszko-bridge.html,4/27/2017,5901c12495d0e024b586d9f6
9,46,0,https://www.nytimes.com/2017/04/27/podcasts/the-daily/the-daily-100-days-in.html,4/27/2017,5901bde895d0e024b586d9f0
9,43,0,https://www.nytimes.com/2017/04/27/world/asia/north-korea-thaad-missile-defense-us-china.html,4/27/2017,5901bd3495d0e024b586d9ed
9,34,0,https://www.nytimes.com/2017/04/27/briefing/nafta-ann-coulter-nfl-draft.html,4/27/2017,5901bb4095d0e024b586d9e9
9,13,1,https://www.nytimes.com/2017/04/27/business/dealbook/trump-tax-plan-silent-on-carried-interest-a-boon-for-the-very-rich.html,4/27/2017,5901b65995d0e024b586d9e0
9,8,0,https://www.nytimes.com/2017/04/27/arts/television/trevor-noah-confederate-memorial-day.html,4/27/2017,5901b52a95d0e024b586d9db
9,0,0,https://www.nytimes.com/interactive/2017/04/27/us/politics/100-days-of-page-one-headlines-donald-trump-new-york-times.html,4/27/2017,5901b33595d0e024b586d9d0
9,0,0,https://www.nytimes.com/2017/04/27/movies/guardians-of-the-galaxy-james-gunn-director.html,4/27/2017,5901b34195d0e024b586d9d6
9,0,1,https://www.nytimes.com/2017/04/27/arts/music/mac-demarco-this-old-dog-interview.html,4/27/2017,5901b33c95d0e024b586d9d5
9,0,-1,https://www.nytimes.com/2017/04/27/nyregion/3-new-bridges-rise-in-new-york-with-looks-that-could-stop-traffic.html,4/27/2017,5901b33b95d0e024b586d9d3
9,0,-1,https://www.nytimes.com/2017/04/27/sports/football/aaron-hernandez-murder.html,4/27/2017,5901b33b95d0e024b586d9d4
9,0,-1,https://www.nytimes.com/2017/04/27/us/politics/state-department-diplomats-tillerson.html,4/27/2017,5901b33695d0e024b586d9d1
9,0,0,https://www.nytimes.com/2017/04/27/magazine/the-other-side-of-anne-of-green-gables.html,4/27/2017,5901b33595d0e024b586d9cf
9,0,0,https://www.nytimes.com/2017/04/27/books/review/david-grann-by-the-book.html,4/27/2017,5901b33695d0e024b586d9d2
9,0,0,https://www.nytimes.com/2017/04/27/books/review/mercies-in-disguise-gina-kolata-genetic-diseases.html,4/27/2017,5901b33095d0e024b586d9ce
9,0,0,https://www.nytimes.com/2017/04/27/magazine/provence-in-a-bowl.html,4/27/2017,5901b33095d0e024b586d9cd
9,0,0,https://www.nytimes.com/interactive/2017/04/27/travel/what-to-do-36-hours-in-tokyo-japan.html,4/27/2017,5901b31d95d0e024b586d9ca
9,0,-1,https://www.nytimes.com/2017/04/27/magazine/what-caused-this-college-students-stomach-pain-and-vomiting.html,4/27/2017,5901b31b95d0e024b586d9c8
9,0,1,https://www.nytimes.com/2017/04/27/realestate/a-tinkerers-ideal-project-by-the-harbor.html,4/27/2017,5901b32295d0e024b586d9cc
9,0,0,https://www.nytimes.com/2017/04/27/magazine/letter-of-recommendation-pistol-petes-homework-basketball.html,4/27/2017,5901b31d95d0e024b586d9cb
9,0,1,https://www.nytimes.com/2017/04/27/learning/is-live-streaming-classrooms-a-good-idea.html,4/27/2017,5901b31c95d0e024b586d9c9
8,54,0,https://www.nytimes.com/video/us/politics/100000005049512/president-trump-first-100-days.html,4/27/2017,5901b1bb95d0e024b586d9c5
8,33,0,https://www.nytimes.com/2017/04/27/opinion/black-people-are-not-all-living-in-hell.html,4/27/2017,5901ace995d0e024b586d9bb
8,30,0,https://www.nytimes.com/2017/04/27/learning/questions-for-living-by-the-girl-scout-law-even-without-a-home.html,4/27/2017,5901ac0f95d0e024b586d9b9
8,0,0,https://lens.blogs.nytimes.com/2017/04/27/meet-the-dancing-holy-clowns-of-mexico-lujan-agusti/,4/27/2017,5901a5ab95d0e024b586d9a5
7,21,0,https://www.nytimes.com/2017/04/27/opinion/trumps-cant-do-record.html,4/27/2017,59019bf995d0e024b586d97e
7,21,0,https://www.nytimes.com/2017/04/27/opinion/spreading-plan-c-to-end-pregnancy.html,4/27/2017,59019bf995d0e024b586d97d
7,21,-1,https://www.nytimes.com/2017/04/27/opinion/sowing-climate-doubt-among-schoolteachers.html,4/27/2017,59019bf995d0e024b586d97f
7,21,0,https://www.nytimes.com/2017/04/27/opinion/election-tests-indonesian-democracy.html,4/27/2017,59019bf995d0e024b586d97c
7,21,1,https://www.nytimes.com/2017/04/27/opinion/how-trump-could-save-obamacare-and-help-himself.html,4/27/2017,59019bf995d0e024b586d97b
7,21,0,https://www.nytimes.com/2017/04/27/opinion/the-roberts-court-2017-edition.html,4/27/2017,59019bf495d0e024b586d97a
7,21,0,https://www.nytimes.com/2017/04/27/opinion/21587-reasons-to-fix-forensic-science.html,4/27/2017,59019be895d0e024b586d979
7,5,0,https://www.nytimes.com/slideshow/2017/04/27/blogs/meet-the-dancing-holy-clowns-of-mexico.html,4/27/2017,5901985495d0e024b586d96d
7,3,-1,https://www.nytimes.com/2017/04/27/learning/no-fear.html,4/27/2017,590197af95d0e024b586d96c
6,0,0,https://www.nytimes.com/2017/04/27/learning/27WODLN.html,4/27/2017,590188e895d0e024b586d949
5,1,1,https://www.nytimes.com/2017/04/27/business/united-airlines-new-guidelines-policy.html,4/27/2017,59017b2595d0e024b586d926
5,0,0,https://www.nytimes.com/2017/04/27/business/economy/ecb-draghi-europe.html,4/27/2017,59017aef95d0e024b586d920
5,0,0,https://www.nytimes.com/2017/04/27/arts/television/whats-on-tv-thursday-american-honey-and-fire-island.html,4/27/2017,59017af095d0e024b586d921
4,44,1,https://www.nytimes.com/2017/04/27/sports/soccer/tottenham-crystal-palace-premier-league.html,4/27/2017,5901774d95d0e024b586d919
4,6,1,https://www.nytimes.com/2017/04/27/briefing/france-united-airlines-maria-sharapova.html,4/27/2017,59016e4395d0e024b586d909
4,2,0,https://www.nytimes.com/2017/04/27/sports/baseball/new-york-mets-atlanta-braves-score-8-2.html,4/27/2017,59016d7895d0e024b586d903
4,1,1,https://www.nytimes.com/2017/04/27/world/europe/marine-le-pen-european-parliament.html,4/27/2017,59016d1895d0e024b586d902
4,1,1,https://www.nytimes.com/2017/04/27/business/media/barnes-noble-names-chief-executive-demos-parneros.html,4/27/2017,59016d1895d0e024b586d900
4,1,0,https://www.nytimes.com/2017/04/27/travel/lima-peru-budget-travel-food-art-surfing.html,4/27/2017,59016d0c95d0e024b586d8ff
4,1,0,https://www.nytimes.com/video/travel/100000005052320/36-hours-tokyo.html,4/27/2017,59016d0795d0e024b586d8fe
4,0,1,https://www.nytimes.com/2017/04/27/fashion/beyonce-serena-williams-pregnancy-goals.html,4/27/2017,59016cd995d0e024b586d8fd
4,0,0,https://www.nytimes.com/2017/04/27/fashion/trends/trump-buy-american-heritage-brands.html,4/27/2017,59016cce95d0e024b586d8fc
3,0,0,https://www.nytimes.com/2017/04/26/arts/television/fargo-season-the-principle-of-restricted-choice-recap.html,4/27/2017,59015eba95d0e024b586d8f0
2,51,0,https://www.nytimes.com/2017/04/26/sports/baseball/new-york-yankees-boston-red-sox-score-3-1.html,4/27/2017,59015cba95d0e024b586d8ee
2,27,0,https://www.nytimes.com/2017/04/26/world/americas/venezuela-maduro-organization-of-american-states-protests.html,4/27/2017,5901571a95d0e024b586d8e3
2,6,-1,https://www.nytimes.com/2017/04/26/world/asia/guo-wengui-chinese-billionaire-twitter.html,4/27/2017,5901524595d0e024b586d8df
2,0,0,https://www.nytimes.com/2017/04/26/theater/bandstand-review-broadway.html,4/27/2017,590150c495d0e024b586d8dc
2,0,0,https://www.nytimes.com/2017/04/26/crosswords/isnt-that-something-afghanistan-daniel-steak.html,4/27/2017,590150b595d0e024b586d8db
1,50,0,https://www.nytimes.com/interactive/2017/04/26/us/politics/what-trumps-tax-proposal-will-cost.html,4/27/2017,59014e5295d0e024b586d8d8
1,34,1,https://www.nytimes.com/2017/04/26/sports/golf/pga-tour-team-golf-zurich-open.html,4/27/2017,59014abb95d0e024b586d8d6
1,28,0,https://www.nytimes.com/2017/04/26/us/politics/ivanka-trump-syria-refugees-humanitarian-crisis.html,4/27/2017,5901494b95d0e024b586d8d2
1,24,-1,https://www.nytimes.com/2017/04/26/us/politics/trump-tax-plan-budget-deficit.html,4/27/2017,5901484d95d0e024b586d8d0
1,12,-1,https://www.nytimes.com/2017/04/26/world/asia/trump-administration-north-korea.html,4/27/2017,5901459795d0e024b586d8cd
0,59,-1,https://www.nytimes.com/2017/04/26/todayspaper/quotation-of-the-day-bird-killer-lurks-in-transformed-wasteland.html,4/27/2017,5901427e95d0e024b586d8c7
0,56,1,https://www.nytimes.com/2017/04/26/us/politics/trump-education-policy-review.html,4/27/2017,590141da95d0e024b586d8c5
0,51,0,https://www.nytimes.com/2017/04/26/world/canada/canada-kevin-oleary-conservatives.html,4/27/2017,5901408a95d0e024b586d8c3
0,44,0,https://www.nytimes.com/2017/04/26/admin/corrections-april-27-2017.html,4/27/2017,59013ef395d0e024b586d8c0
0,38,-1,https://www.nytimes.com/2017/04/26/opinion/trumps-laughable-plan-to-cut-his-own-taxes.html,4/27/2017,59013d9b95d0e024b586d8be
0,35,0,https://www.nytimes.com/2017/04/26/nyregion/state-police-will-help-battle-ms-13-cuomo-says.html,4/27/2017,59013cc995d0e024b586d8bd
0,33,0,https://www.nytimes.com/2017/04/26/sports/hockey/stanley-cup-playoffs-new-york-rangers-ottawa-senators-erik-karlsson-ryan-mcdonagh.html,4/27/2017,59013c4595d0e024b586d8b7
0,26,-1,https://www.nytimes.com/2017/04/26/nyregion/de-blasio-proposes-84-billion-budget-as-possible-federal-cuts-loom.html,4/27/2017,59013ab195d0e024b586d8b6
0,20,1,https://www.nytimes.com/2017/04/26/business/economy/trump-tax-plan-repatriation.html,4/27/2017,5901396295d0e024b586d8b3
0,16,-1,https://www.nytimes.com/2017/04/26/us/politics/fact-check-women-register-for-draft.html,4/27/2017,5901385695d0e024b586d8b2
0,0,1,https://www.nytimes.com/2017/04/26/nyregion/metropolitan-diary-the-smile-didnt-mean-what-he-thought.html,4/27/2017,5901348d95d0e024b586d8ae
